textid	pair	text	label
1337	This example is Business	DIVISION 1-AA POLL Balloting conducted by the Sports Network, with first-place votes in parentheses, records, total points and last week's ranking. W-L Pts LW 1. Southern Ill. (85) 5-1 2,620 1 2. Ga. Southern (17) 5-1 2,523 3 3. Delaware (1) 4-1 2,342 4 4. Western Ky. (2) 4-1 2,277 6 5. Montana 5-1 2,081 7 6. Wofford 4-1 1,932 ...	CONTRADICTION
1338	This example is Business	 CHAMPAIGN, Ill. (Sports Network) - Luther Head had a  game-high 17 points and Dee Brown added 15 along with nine  assists as top-ranked Illinois cruised to a 78-59 victory over  in-state foe Chicago State at Assembly Hall.	CONTRADICTION
1339	This example is Sci/Tech	New York, NY (Sports Network) - Great Britain #39;s Paula Radcliffe captured the New York City marathon in the closest-ever women #39;s finish in the history of the race, while Hendrik Ramaala of South Africa won the men #39;s side.	CONTRADICTION
1340	This example is World	(Sports Network) - Barry Zito has been in excellent form over his last few starts, and the Oakland Athletics need him to continue in that direction tonight when they battle the Texas Rangers in the middle test of an important three-game series at 	CONTRADICTION
1341	This example is World	 NORMAN, Okla. (Sports Network) - Jason White completed  29-of-35 passes for 383 yards and three touchdowns as No. 2  Oklahoma dominated Nebraska, 30-3, in Big 12 action at Memorial  Stadium.	CONTRADICTION
1342	This example is Sci/Tech	WORLD Trade Organisation (WTO) members have finally established a framework for negotiations to conclude the Doha Round. This is good news.	CONTRADICTION
1343	This example is Sci/Tech	SPORTS NETWORK - Chicago Bears Pro Bowl linebacker Brian Urlacher is sidelined 4-6 weeks because of a lower left leg injury. Urlacher, 26, hurt the leg during Sunday #39;s 19-17 overtime win at Tennessee and underwent 	CONTRADICTION
1344	This example is World	(Sports Network) - Jose Contreras tries to stay perfect in a Chicago uniform this evening when the White Sox continue their three-game set against the Detroit Tigers at US Cellular Field. 	CONTRADICTION
1345	This example is World	(Sports Network) - The Yankees will try to get back on the winning track this afternoon, when they try to avoid a three-game sweep at the hands of the Baltimore Orioles at Yankee Stadium.	CONTRADICTION
1346	This example is World	 LOS ANGELES (Sports Network) - The Los Angeles Clippers  placed rookie guard Shaun Livingston on the injured list  Tuesday with a dislocated right kneecap.	CONTRADICTION
1347	This example is Business	(Sports Network) - The Toronto Blue Jays look to rebound from a tough loss as they host the New York Yankees for the third of a four-game set at SkyDome.	CONTRADICTION
1348	This example is World	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders  quarterback Rich Gannon is expected to be sidelined for at  least six weeks after sustaining fractured vertebrae in his  neck.	CONTRADICTION
1349	This example is Sci/Tech	Raleigh, NC (Sports Network) - Julius Hodge scored 22 points and pulled down eight rebounds to lead 16th-ranked North Carolina State to a 60-53 victory over Purdue in the ACC/Big Ten Challenge at the RBC Center.	CONTRADICTION
1350	This example is Sci/Tech	Bronx, NY (Sports Network) - The Toronto Blue Jays activated pitcher Roy Halladay from the 15-day disabled list and he is expected to start Tuesday #39;s game against the New York Yankees.	CONTRADICTION
1351	This example is Sci/Tech	 MIAMI (Sports Network) - The Florida Marlins have signed  pitcher Al Leiter to a one-year contract, one day after the New  York Mets decided not to offer the lefthander arbitration.	CONTRADICTION
1352	This example is Business	World News, HO CHI MINH CITY, A United Airlines plane has landed in Vietnam #39;s Ho Chi Minh City, the first commercial American airliner to fly to the country since the Vietnam War.	CONTRADICTION
1353	This example is World	(Sports Network) - The San Antonio Spurs begin a stretch of five road contests in six games this evening, when they tangle with the Atlanta Hawks at Philips Arena.	CONTRADICTION
1354	This example is World	 CHARLOTTE, N.C. (Sports Network) - LeBron James, playing  his first game since suffering a facial fracture, scored a  game-high 26 points, grabbed eight rebounds and dished out six  assists to lead Cleveland to a 94-83 win over the Bobcats at  Charlotte Coliseum.	CONTRADICTION
1355	This example is World	 NEW YORK, (Sports Network) - The New York Yankees and New  York Mets swapped lefthanded relievers on Friday, with the  Yankees shipping Felix Heredia across the East River in  exchange for Mike Stanton and cash considerations.	CONTRADICTION
1356	This example is World	SPORTS NETWORK - New York Jets quarterback Chad Pennington suffered a rotator cuff injury during Sunday #39;s game against the Buffalo Bills and is expected to miss the next two to four weeks.	CONTRADICTION
1357	This example is World	Oakland, CA (Sports Network) - Bartolo Colon hurled seven shutout innings of three-hit ball as the Anaheim Angels drew first blood in this three-game series for the American League West title with a 10-0 victory over the Oakland Athletics at Network 	CONTRADICTION
1358	This example is Sci/Tech	(Sports Network) - The Utah Jazz and Denver Nuggets play the first of a home- and-home set tonight, as the squad meet at the Pepsi Center.	CONTRADICTION
1359	This example is World	Sports India, Cricket Southampton, Sep 22 : The West Indies Wednesday beat Pakistan by seven wickets in the second semi-final to set up the title clash with England in the Champions Trophy Saturday.	CONTRADICTION
1360	This example is Sci/Tech	 KANSAS CITY, Mo. (Sports Network) - Kansas City Chiefs  running back Priest Holmes is listed as doubtful for Sunday's  game against New Orleans because of a knee injury.	CONTRADICTION
1361	This example is Sci/Tech	 ANN ARBOR, Mich. (Sports Network) - Dion Harris dropped in  a game-high 24 points in helping to lead the Michigan  Wolverines to a 69-60 victory over the Colorado Buffaloes in  the second round of the Preseason NIT from Crisler Arena.	CONTRADICTION
1362	This example is World	Bronx, NY (Sports Network) - Johan Santana threw seven shutout innings and Jacque Jones homered to lead the Minnesota Twins to a 2-0 victory over New York in the opener of a best-of-five American League Division Series at Yankee Stadium.	CONTRADICTION
1363	This example is Business	Listen up sports fans, ESPN #39;s about to bring its news, stats, scores, and video - to cell phones. The Disney-owned cable TV powerhouse has inked a deal with Sprint to launch the first ESPN-branded cell phone.	CONTRADICTION
1364	This example is Sci/Tech	Salt Lake City, UT (Sports Network) - Lee Nailon finished with 16 points, hitting a pair of free throws to put the Hornets ahead with 1:42 remaining, lifting New Orleans to its first win of the season, 76-75, over the Utah Jazz at the Delta Center.	CONTRADICTION
1365	This example is Sports	PHILADELPHIA - Larry Bowa #39;s fiery personality was a perfect fit as a player on Philadelphia #39;s 1980 championship team. It was too much for the Phillies he managed, though, and it was one reason he was fired 	CONTRADICTION
1366	This example is Business	Madrid, Spain (Sports Network) - Villarreal midfielder Marcos Senna was suspended Thursday by UEFA after failing a drug test back in August.	CONTRADICTION
1367	This example is Sci/Tech	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
1368	This example is Sci/Tech	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	CONTRADICTION
1369	This example is World	Bologna, Italy (Sports Network) - Czech striker Pavel Nedved scored off a free kick in the 86th minute Sunday to give Juventus a 1-0 win at Bologna.	CONTRADICTION
1370	This example is Business	East Rutherford, NJ (Sports Network) - Dwyane Wade paced a balanced attack with 21 points and Shaquille O #39;Neal added 16 in his Heat debut, leading Miami to an easy 100-77 win over the New Jersey Nets at the Meadowlands.	CONTRADICTION
1371	This example is Business	Prague, Czech Republic (Sports Network) - Juventus star and Czech national team captain Pavel Nedved will sit out international matches until he completely recovers from a knee injury, even though he is still playing for his club team Juventus.	CONTRADICTION
1372	This example is Business	 ORCHARD PARK, N.Y. (Sports Network) - Jeff Reed kicked five  field goals and James Harrison returned a fumble for a  touchdown, as the Pittsburgh Steelers completed the best season  in franchise history and knocked the Buffalo Bills out of  playoff contention with a 29-24 victory at Ralph Wilson  Stadium.	CONTRADICTION
1373	This example is Business	CBC SPORTS ONLINE - The Buffalo Sabres agreed to terms with former first-round draft choice Thomas Vanek on Friday. The Sabres signed the left-winger, the fifth overall selection in the 2003 NHL Entry Draft, to a three-year entry-level contract.	CONTRADICTION
1374	This example is Sci/Tech	 HOUSTON (Sports Network) - The Houston Rockets exercised  the fourth-year option on center Yao Ming's contract on  Thursday.	CONTRADICTION
1375	This example is Business	 NEW YORK, (Sports Network) - Minnesota Vikings quarterback  Daunte Culpepper is ahead of all players in voting for the 2005  Pro Bowl, while Philadelphia's Donovan McNabb is one of three  Eagles in the top-10.	CONTRADICTION
1376	This example is World	Sports India, Cricket: London, Nov 16 : New Zealand barrister Tim Castle was Tuesday appointed to hear India captain Sourav Ganguly #39;s appeal against his two-Test suspension, the International Cricket Council (ICC) announced here.	CONTRADICTION
1377	This example is Sci/Tech	Mallorca, Spain (Sports Network) - Simon Khan stands at five-under par through 13 holes and holds a share of the lead during the first round of the Mallorca Classic.	CONTRADICTION
1378	This example is Business	CBC SPORTS ONLINE - Roy Halladay was determined to end a difficult season on a high note. The Toronto Blue Jays #39; ace was back in his Cy Young form, throwing eight innings of one-run ball in a 4-2 victory over the New York Yankees on Saturday afternoon.	CONTRADICTION
1379	This example is World	 CHICAGO (Sports Network) - The Chicago Cubs Thursday  declined to pick up the 2005 options on outfielder Moises Alou  and second baseman Mark Grudzielanek, making the two veterans  free agents.	CONTRADICTION
1380	This example is Business	(Sports Network) - The Tampa Bay Devil Rays are trying to close out what could be the most successful season in franchise history, as they host the Kansas City Royals in the rubber match of a three-game series today at Tropicana Field.	CONTRADICTION
1381	This example is Business	Madrid, Spain (Sports Network) - Real Madrid #39;s powerful offense was held in check during a scoreless draw with Villarreal Sunday.	CONTRADICTION
1382	This example is World	Athens, Greece (Sports Network) - Alexandre Despatie of Canada was the top qualifier as he moved into the semifinals of the men #39;s 3-meter springboard diving competition on Monday.	CONTRADICTION
1383	This example is Sci/Tech	Chicago, IL (Sports Network) - Tony Parker scored 17 points and had five assists to lead a balanced San Antonio attack that handed the Spurs a 91-75 victory over the Chicago Bulls at the United Center.	CONTRADICTION
1384	This example is Business	 SOUTH BEND, Indiana (Sports Network) - True freshman Darius  Walker ran for 115 yards and a pair of fourth-quarter  touchdowns, leading Notre Dame to a 28-20 victory over  eighth-ranked Michigan at Notre Dame Stadium.	CONTRADICTION
1385	This example is Business	Amsterdam, the Netherlands (Sports Network) - Ajax defender Hatem Trabelsi finally ended his holdout by signing a new two-year contract on Friday.	CONTRADICTION
1386	This example is World	Lyon, France (Sports Network) - Olympique Lyon #39;s start to the season could not have been much better, until it came to a screeching halt Saturday in a French Ligue 1 match against Strasbourg.	CONTRADICTION
1387	This example is Business	Cincinnati, OH (Sports Network) - The Cincinnati Reds have scheduled a press conference for 4 pm (et) today, at which time the club is expected to announce that shortstop Barry Larkin will not be re-signed.	CONTRADICTION
1388	This example is Business	Cincinnati, OH (Sports Network) - The Cincinnati Reds have scheduled a press conference for 4 pm (et) today, at which time the club is expected to announce that shortstop Barry Larkin will not be re-signed.	CONTRADICTION
1389	This example is World	Minneapolis, MN (Sports Network) - Minnesota Vikings wide receiver Randy Moss was in the starting lineup during Sunday #39;s 20-3 victory over the Tennessee Titans despite having a hamstring injury, but the All-Pro was removed from the game after the team #39;s 	CONTRADICTION
1390	This example is Business	Munich, Germany (Sports Network) - Bayern Munich will be without striker Roque Santa Cruz for up to six weeks due to knee surgery.	CONTRADICTION
1391	This example is World	 MAUI, Hawaii (Sports Network) - Jeff Horner scored 18  points and Pierre Pierce added 16, as Iowa knocked off  12th-ranked Louisville, 76-71, in the opening round of the Maui  Invitational at the Lahaina Civic Center.	CONTRADICTION
1392	This example is Sci/Tech	(Sports Network) - The Florida Marlins continue their pursuit of the National League wild card spot, as they continue a five-game series against the Montreal Expos.	CONTRADICTION
1393	This example is Sci/Tech	(Sports Network) - The Florida Marlins continue their pursuit of the National League wild card spot, as they continue a five-game series against the Montreal Expos.	CONTRADICTION
1394	This example is Sci/Tech	 NEW YORK (Sports Network) - The New York Jets and  quarterback Chad Pennington are close to a deal that would make  the quarterback the highest- paid player in franchise history.	CONTRADICTION
1395	This example is Sci/Tech	 ATLANTA (Sports Network) - The Atlanta Braves have acquired  standout righthander Tim Hudson from the Oakland Athletics in  exchange for outfielder Charles Thomas, right-handed pitcher  Juan Cruz and left-handed pitcher Dan Meyer.	CONTRADICTION
1396	This example is Business	CBC SPORTS ONLINE - Tiger Woods is on the verge of winning his first stroke-play golf tournament in over a year. Woods fired a 5-under-par 65 Saturday to stretch his commanding lead to 10 strokes after three 	CONTRADICTION
1397	This example is Business	Muncie, IN (Sports Network) - Randy Holcomb #39;s tip-in at the final buzzer enabled Indiana to record an 85-84 victory over Washington in the preseason opener for both teams at Ball State University #39;s Worthen Arena.	CONTRADICTION
1398	This example is Sci/Tech	 PHILADELPHIA (Sports Network) - Kyle Eckel rushed for a  career-high 179 yards and a touchdown to lead the Navy  Midshipmen to a 42-13 rout of the Army Black Knights in the  105th meeting of the storied rivalry between the service  academies from Lincoln Financial Field.	CONTRADICTION
1399	This example is World	CBC SPORTS ONLINE - Ottawa Senators right-winger Marian Hossa is joining younger brother Marcel and Slovak countryman Rastislav Pavlikovsky with Mora of the Swedish Elite League.	CONTRADICTION
1400	This example is World	CBC SPORTS ONLINE - John Smoltz will open Spring Training 2005 in the Atlanta Braves #39; rotation and armed with a new contract. General manager John Schuerholz spent a busy Thursday coming to terms on a two-year pact with his former closer.	CONTRADICTION
1401	This example is Business	 WINSTON-SALEM, North Carolina (Sports Network) - Xavier  Beitia's 22-yard field goal with 1:03 left to play lifted  fifth-ranked Florida State to a 20-17 victory over Atlantic  Coast Conference rival Wake Forest at Groves Stadium.	CONTRADICTION
1402	This example is Business	(Sports Network) - The Seattle Mariners host the Tampa Bay Devil Rays tonight in the the middle contest of a three-game set at Safeco Field.	CONTRADICTION
1403	This example is World	(Sports Network) - The Dodgers will try to win their three-game series against arch-rival San Francisco and increase their narrow 1 1/2-contest lead in the standings today at SBC Park.	CONTRADICTION
1404	This example is Business	 NEW YORK (Sports Network) - New York Yankees outfielder  Gary Sheffield will have arthroscopic surgery Tuesday on his  ailing left shoulder.	CONTRADICTION
1405	This example is Sci/Tech	 WASHINGTON (Sports Network) - Dwyane Wade continued his hot  start to the 2004-05 campaign with a career-high 37 points, as  the Miami Heat improved to 3-0 on the young season with a  118-106 win over the Washington Wizards.	CONTRADICTION
1406	This example is Sports	PC World -  #36;300 Cyber-shot squeezes high-end performance into its small package.	CONTRADICTION
1407	This example is Business	 ANAHEIM, Calif. (Sports Network) - Anaheim Angels  outfielder Vladimir Guerrero was drilled on the left side of  his head by a pitch from Mariners pitcher Ryan Franklin,  forcing him out of Monday's 5-2 win in the first inning.	CONTRADICTION
1408	This example is Business	CBC SPORTS ONLINE - Soccer legend Diego Maradona will return to Cuba to continue his drug rehabilitation with the permission of a federal judge.	CONTRADICTION
1409	This example is Business	 HATTIESBURG, Miss. (Sports Network) - Thomas Decod blocked  a potential game-tying point after touchdown and Wendell Hunter  returned it for a two-point conversion as fourth-ranked  California hung on for a 26-16 win over Southern Mississippi at  M.M. Roberts Stadium.	CONTRADICTION
1410	This example is Business	(Sports Network) - The anticipation has been building for a year, and finally tonight the rematch will begin, as the Boston Red Sox battle the New York Yankees in Game 1 of the American League Championship Series.	CONTRADICTION
1411	This example is Business	Birmingham, England (Sports Network) - Aston Villa striker Darius Vassell will be out for an  quot;extended period quot; due to a fractured ankle.	CONTRADICTION
1412	This example is Business	Indianapolis, IN (Sports Network) - Josh Scobee hit a 53-yard field goal with 38 seconds left and Byron Leftwich threw for 300 yards and two touchdowns, as Jacksonville defeated Indianapolis 27-24 at the RCA Dome.	CONTRADICTION
1413	This example is Sci/Tech	(Sports Network) - The Washington Wizards lost to the Dallas Mavericks, 122-113, on Sunday at the MCI Center. Antawn Jamison netted 23 points and grabbed nine boards for the Wizards, who have dropped four of their last five contests.	CONTRADICTION
1414	This example is Business	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders wide  receiver Ronald Curry suffered a torn left Achilles' tendon  during Sunday's loss to Kansas City and will miss the remainder  of the season.	CONTRADICTION
1415	This example is World	 IOWA CITY, Iowa (Sports Network) - Drew Tate completed  15-of-24 passes for 186 yards with three touchdowns and three  interceptions to lead No. 17 Iowa over ninth-ranked Wisconsin,  30-7, in the regular season finale for both squads with the Big  Ten championship on the line at Kinnick Stadium.	CONTRADICTION
1416	This example is Business	Kansas City, MO (Sports Network) - New York Yankees first baseman Jason Giambi will make his first appearance since late July, as the former American League MVP was inserted in the starting lineup for Tuesday night #39;s game against the Kansas City Royals at 	CONTRADICTION
1417	This example is Business	(Sports Network) - The Minnesota Twins will try to lock up their third consecutive AL Central title tonight, when they begin a three-game set against the second-place Chicago White Sox at US Cellular Field.	CONTRADICTION
1418	This example is Business	CBC SPORTS ONLINE - Corey Dillon rushed for a pair of touchdowns as the visiting New England Patriots clipped the Kansas City Chiefs 27-19 before a crowd of 78,431 at Arrowhead Stadium on Monday.	CONTRADICTION
1419	This example is World	 PHILADELPHIA (Sports Network) - Eric Williams scored 17  points on 7-of-10 shooting from the field to lead sixth-ranked  Wake Forest to a 67-64 win over Temple at the Liacouras Center.	CONTRADICTION
1420	This example is Sci/Tech	Barcelona, Spain (Sports Network) - Real Madrid coach Jose Antonio Camacho tried to shake things up with some major changes to his lineup.	CONTRADICTION
1421	This example is Business	 EAST RUTHERFORD, N.J. (Sports Network) - New York Giants  safety Shaun Williams was placed on injured reserve Wednesday  due to a left knee injury.	CONTRADICTION
1422	This example is World	 KANSAS CITY, Mo. (Sports Network) - Kansas City Chiefs  running back Priest Holmes will miss the remainder of the  season after being placed on injured reserve Thursday.	CONTRADICTION
1423	This example is Business	Pittsburgh, PA (Sports Network) - Carlos Zambrano tossed 7 1/3 shutout innings to lead the Chicago Cubs to a 1-0 victory over the Pittsburgh Pirates in the middle contest of a three-game set at PNC Park.	CONTRADICTION
1424	This example is World	(Sports Network) - The Detroit Pistons try to get back on the winning track this evening when they start a brief two-game road trip against the Memphis Grizzlies at FedExForum.	CONTRADICTION
1425	This example is Business	 DALLAS (Sports Network) - John Lucas poured in a game-high  24 points to lead No. 6 Oklahoma State over SMU, 76-57, at  Moody Coliseum.	CONTRADICTION
1426	This example is World	New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s game against New Orleans with a left shoulder injury.	CONTRADICTION
1427	This example is World	New Orleans, LA (Sports Network) - Kansas City Chiefs running back Priest Holmes missed Sunday #39;s 27-20 loss to New Orleans with a knee injury.	CONTRADICTION
1428	This example is Sci/Tech	 Miami, Fla. (Sports Network) - Miami Dolphins head coach  Dave Wannstedt has officially named Jay Fiedler the starting  quarterback for Sunday's season opener against the Tennessee  Titans.	CONTRADICTION
1429	This example is Sci/Tech	CBC SPORTS ONLINE - Carlos Delgado and Vernon Wells provided the Toronto Blue Jays with a lethal 1-2 punch Sunday at SkyDome. Carlos Delgado had three hits and Vernon Wells hit a home run, as the Jays beat 	CONTRADICTION
1430	This example is Business	 NEW YORK (Sports Network) - Johan Santana threw seven  shutout innings and Jacque Jones homered to lead the Minnesota  Twins to a 2-0 victory over New York in the opener of a  best-of-five American League Division Series at Yankee Stadium.	CONTRADICTION
1431	This example is World	 ATLANTA (Sports Network) - The Atlanta Hawks waived center  Jelani McCoy Tuesday and activated guard Royal Ivey from the  injured list.	CONTRADICTION
1432	This example is Business	World #39;s No.1 retailer makes half-million dollar contribution to help defeat a state ballot measure. LOS ANGELES (Reuters) - Wal-Mart Stores Inc.	CONTRADICTION
1433	This example is World	New York, NY (Sports Network) - The NBA has decided to postpone the pre-season game the Utah Jazz were scheduled to play in Russia because of security concerns.	CONTRADICTION
1434	This example is Sci/Tech	 JACKSONVILLE, Fla. (Sports Network) - Jacksonville Jaguars  quarterback Byron Leftwich expects to be back in the starting  lineup this week when his team travels to Minnesota to take on  the Vikings.	CONTRADICTION
1435	This example is Sci/Tech	St. Andrews, Scotland (Sports Network) - Luke Donald shot a four-under 68 on Saturday to move into the lead after the third round of the dunhill links championship.	CONTRADICTION
1436	This example is World	One thing that the Olympics have always provided is that hardy perennial known as the  quot;feel-good story. quot; The sort of story in which, against all odds--and with undeniable drama--the farm boy from Iowa who grew up with rickets in one leg ...	CONTRADICTION
1437	This example is Business	Sports India, Cricket: Faisalabad, Oct. 21 : Pakistan scored 256 for the loss of eight wickets on the second day of the Faisalabad test.	CONTRADICTION
1438	This example is Sci/Tech	 KANSAS CITY, Mo., (Sports Network) - Kansas City Chiefs  quarterback Trent Green is listed as questionable for Sunday's  game against the Oakland Raiders with bruises to his ribs and  hip.	CONTRADICTION
1439	This example is World	New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s win against New Orleans with a left shoulder injury.	CONTRADICTION
1440	This example is Business	(Sports Network) - Tracy McGrady scored a game-high 25 points and added six rebounds to lead the Houston Rockets over the Atlanta Hawks, 92-69, on Wednesday at the Toyota Center.	CONTRADICTION
1441	This example is Business	MAUI, Hawaii (Sports Network) - Taquan Dean poured in a game-high 30 points and Francisco Garcia added 16 points to lead 12th-ranked Louisville over Stanford, 82-67, in the fifth place game of the Maui Invitational at the Lahaina Civic Center.	CONTRADICTION
1442	This example is Sci/Tech	 CHICAGO (Sports Network) - Luther Head scored 23 points on  8-of-10 shooting to lead top-ranked Illinois to an 83-66  victory over Oregon at the United Center. Deron Williams added  17 points and seven assists in the victory.	CONTRADICTION
1443	This example is World	Pro basketball: Charlotte vs. Celtics at the FleetCenter, 7:30 p.m. College hockey: Men -- UMass at BC, 7 p.m.; Merrimack at BU, 7 p.m.; Maine at Northeastern, 7 p.m.; Colgate at UMass-Lowell, 7 p.m.; Princeton at Brown, 7 p.m.; Providence at UNH, 7 p.m.; Yale at Harvard, 8 p.m.; UBS tournament at Worcester: Worcester St. at Fitchburg St., 5:30 p.m.; ...	CONTRADICTION
1444	This example is Sci/Tech	Cincinnati, OH (Sports Network) - The Cincinnati Reds exercised the 2006 contract option for first baseman Sean Casey. Casey, who is a three-time All-Star, signed a three-year contract extension in February 2002 with a club option for the coming season.	CONTRADICTION
1445	This example is World	(Sports Network) - Winners in four of their last five games, the Detroit Tigers hand the ball to 23-year-old lefthander Wilfredo Ledezma tonight for the middle portion of a three-game series with the Chicago White Sox at Comerica Park.	CONTRADICTION
1446	This example is Business	CBC SPORTS ONLINE - Zoran Planinic of the New Jersey Nets underwent surgery on his broken left hand Thursday and is sidelined indefinitely.	CONTRADICTION
1447	This example is Business	Auburn Hills, MI (Sports Network) - Richard Hamilton banked home a shot over the outstretched arm of Shaquille O #39;Neal with 1.3 seconds remaining, lifting Detroit to a 78-77 victory over Miami at the Palace.	CONTRADICTION
1448	This example is World	Sports India, Cricket: Chennai, Oct 18 : Rains Monday poured water on India #39;s hopes of winning the second Test against Australia as the fifth and final day #39;s play was washed out at the MA Chidambaram Stadium here.	CONTRADICTION
1449	This example is World	 EL SEGUNDO, California (Sports Network) - Los Angeles  Lakers center Vlade Divac is not expected to be ready for the  start of training camp due to a herniated disc in his lower  back.	CONTRADICTION
1450	This example is Business	(Sports Network) - The Golden State Warriors lost to the New Orleans Hornets, 98-89, on Wednesday. The Warriors are 1-1 on their current four-game road trip.	CONTRADICTION
1451	This example is World	(Sports Network) - The Minnesota Twins and Cleveland Indians will close out the regular season with a doubleheader of sorts, as the teams battle at the Metrodome today.	CONTRADICTION
1452	This example is Business	Phoenix, AZ (Sports Network) - Barry Bonds hit career home run No. 699, Jason Schmidt tossed a complete game to pick up a win for the first time in five starts, and San Francisco grabbed solo possession of 	CONTRADICTION
1453	This example is Sci/Tech	Rome, Italy (Sports Network) - Juventus stretched its lead in the Italian Serie A on Saturday with a 3-0 win over Siena. Del Piero put his side on the scoreboard in the 53rd minute when the Siena keeper, Marco 	CONTRADICTION
1454	This example is Business	Rome, Italy (Sports Network) - AC Milan won 1-0 at Cagliari Sunday as a crucial week lies ahead for the Italian giants. Milan rested many of its regulars including Jaap Stam and Hernan Crespo because of a 	CONTRADICTION
1455	This example is Business	DAVIE, Fla. (Sports Network) - Miami Dolphins linebacker Zach Thomas will miss Sunday #39;s game against the Buffalo Bills with a hamstring injury.	CONTRADICTION
1456	This example is Sci/Tech	(Sports Network) - The Mets fell 2-1 in 10 innings to the Chicago Cubs at Shea Stadium on Friday night. Mets starter Kris Benson allowed just one run on four hits, striking out seven and walking one.	CONTRADICTION
1457	This example is Business	New York, NY (Sports Network) - Former Miami Dolphins running back Ricky Williams will remain retired after declining the NFL #39;s reinstatement offer.	CONTRADICTION
1458	This example is Business	DETROIT (SportsTicker) - The Detroit Tigers are willing to take a chance on aging closer Troy Percival. By George Nikitin, AP. The Tigers on Wednesday signed the 35-year-old Percival, who had spent his entire 	CONTRADICTION
1459	This example is World	 Baton Rouge, La. (Sports Network) - Redshirt freshman  kicker Alexis Serna's third missed extra point of the game in  overtime allowed the fourth-ranked LSU Tigers to escape with a  22-21 victory over Oregon State.	CONTRADICTION
1460	This example is Sci/Tech	London, England (Sports Network) - Captain David Beckham will make his return to the English national team Wednesday when they travel to Madrid for a friendly.	CONTRADICTION
1461	This example is World	Pittsburgh, PA (Sports Network) - The Pittsburgh Pirates have reportedly ironed out a trade to send veteran catcher Jason Kendall to the Oakland Athletics for pitchers Mark Redman and Arthur Rhodes.	CONTRADICTION
1462	This example is World	New York, NY (Sports Network) - New York Yankees closer Mariano Rivera is reportedly dealing with a personal issue that could affect his availability early in the American League Championship Series against the Boston Red Sox, which begins Tuesday in the 	CONTRADICTION
1463	This example is Business	 SAN DIEGO (Sports Network) - The San Diego Chargers have  acquired wide receiver Keenan McCardell from Tampa Bay in  exchange for two picks in next year's draft. The deal was made  roughly an hour before the NFL's trading deadline on Tuesday.	CONTRADICTION
1464	This example is Sci/Tech	World News  gt; London, Oct 1 : British Prime Minister Tony Blair was today admitted to the Hammersmith Hospital in west London for corrective treatment of an irregular heartbeat.	CONTRADICTION
1465	This example is World	 STILLWATER, Okla. (Sports Network) - Joey Graham scored 20  points and grabbed seven rebounds to lead fifth-ranked Oklahoma  State to an 86-73 win over Alabama-Birmingham at Gallagher-Iba  Arena.	CONTRADICTION
1466	This example is Sci/Tech	Stuttgart, Germany (Sports Network) - Matthias Sammer brings a resurgent Stuttgart club against Dortmund this weekend. Sammer has helped Stuttgart to second in the Bundesliga table with 17 points and no losses after seven matches.	CONTRADICTION
1467	This example is World	(Sports Network) - The Milwaukee Brewers resume a four-game series against the NL Central champion St. Louis Cardinals tonight at Miller Park.	CONTRADICTION
1468	This example is Business	 Davie, Fla. (Sports Network) - The Miami Dolphins bolstered  their depleted running corps on Wednesday, acquiring running  back Lamar Gordon from the St. Louis Rams in exchange for a  2005 third-round draft pick.	CONTRADICTION
1469	This example is Sci/Tech	Milwaukee, WI (Sports Network) - Barry Bonds did not homer, but JT Snow and Deivi Cruz did, and Brett Tomko threw a complete game to lead the San Francisco Giants to an 8-1 victory over the Milwaukee Brewers at Miller Park.	CONTRADICTION
1470	This example is Business	 LOS ANGELES (Sports Network) - Matt Leinart threw a pair of  touchdown passes and LenDale White ran for two scores, as No. 1  Southern California blanked Washington, 38-0, in a Pac-10  mismatch at the Coliseum.	CONTRADICTION
1471	This example is Business	(Sports Network) - A pair of pitchers that rank in the top 10 in the Major Leagues in ERA face-off this evening, when Ben Sheets anchors the Milwaukee Brewers against Carlos Zambrano and the Chicago Cubs in the first of a three- game set at Wrigley Field.	CONTRADICTION
1472	This example is Business	 ANAHEIM, Calif., (Sports Network) - The Anaheim Angels on  Friday signed veteran free-agent outfielder Steve Finley to a  two-year deal worth \$14 million, with a club option for the  2007 season.	CONTRADICTION
1473	This example is Business	Foxboro, MA (Sports Network) - Miami Dolphins quarterback Jay Fiedler suffered a rib injury during the closing moments of Sunday #39;s 24-10 loss to the New England Patriots.	CONTRADICTION
1474	This example is Sci/Tech	Bali, Indonesia (Sports Network) - Seventh-seeded Argentine Gisela Dulko moved into the quarterfinals, while third-seeded Japanese Ai Sugiyama and 2003 Bali runner-up Chanda Rubin were a pair of opening-round losers Wednesday at the \$225,000 Wismilak 	CONTRADICTION
