textid	pair	text	label
1104	This example is Sports	 HOMESTEAD, Fla. (Sports Network) - His first pole of the  season couldn't have come at a better time for Nextel Cup  Series points leader Kurt Busch. The No.97 Roush Racing Ford  driver captured the pole for Sunday's season finale, Ford 400,  with a time of 30.114 seconds (179.319 m.p.h.).	ENTAILMENT
1105	This example is Sports	(Sports Network) - The struggling Cleveland Indians try to halt a season-high eight-game losing streak tonight, as they host the New York Yankees in the second of a three-game series at Jacobs Field.	ENTAILMENT
1106	This example is Sports	 ATHENS, Ga. (Sports Network) - David Greene threw a  school-record five touchdown passes to lift the No. 3 Georgia  Bulldogs to a 45-16 rout of the 13th-ranked LSU Tigers in a  Southeastern Conference matchup at Sanford Stadium.	ENTAILMENT
1107	This example is Sports	CBC SPORTS ONLINE - New York Yankees right-fielder Gary Sheffield will undergo arthroscopic shoulder surgery Tuesday. Sheffield, runner-up to Anaheim #39;s Vladimir Guerrero for most valuable player honours in 	ENTAILMENT
1108	This example is Sports	Elmont. NY (Sports Network) - Belmont Stakes winner Birdstone has been retired because of a bone chip in his left front ankle. The announcement was made on Wednesday by the husband of owner Marylou Whitney.	ENTAILMENT
1109	This example is Sports	CBC SPORTS ONLINE - The MLB Players #39; Association filed a grievance Tuesday on behalf of pitcher Denny Neagle after his contract was terminated by the Colorado Rockies.	ENTAILMENT
1110	This example is Sports	CBC SPORTS ONLINE - Peyton Manning threw for a career-high 472 yards and five touchdowns on 25-of-44 passing, but his last-ditch comeback attempt ended with an interception in the end zone in the closing minutes as Kansas City outlasted Indianapolis 45-35 	ENTAILMENT
1111	This example is Sports	CBC SPORTS ONLINE - Raimo Summanen, who signed a three-year deal through 2006 to coach Finland #39;s national hockey team, has been relieved of his duties.	ENTAILMENT
1112	This example is Sports	Lake Buena Vista, FL (Sports Network) - Briny Baird fired a six-under 66 Friday to move to the top of the leaderboard after two rounds of the FUNAI Classic at Walt Disney Resort.	ENTAILMENT
1113	This example is Sports	Columbus, OH (Sports Network) - Former Ohio State running back Maurice Clarett has accused Buckeyes head coach Jim Tressel and his staff of giving him cars, cash and improper benefits while he was enrolled at the University.	ENTAILMENT
1114	This example is Sports	New Orleans, LA (Sports Network) - New Orleans Hornets forward Jamal Mashburn will sit out the 2004-05 season due to a patella femoral irritation of his right knee.	ENTAILMENT
1115	This example is Sports	 EAST RUTHERFORD, N.J., (Sports Network) - Washington  Redskins starting quarterback Mark Brunell suffered an injured  left hamstring in Sunday's 20-14 loss to the New York Giants.	ENTAILMENT
1116	This example is Sports	 PHILADELPHIA (Sports Network) - Philadelphia Eagles running  back Brian Westbrook is listed as questionable for Sunday's  game against Baltimore because of a rib fracture.	ENTAILMENT
1117	This example is Sports	 PHILADELPHIA (Sports Network) - Houston starting pitcher  Roger Clemens left Wednesday's 9-8 win over Philadelphia with a  strained right calf.	ENTAILMENT
1118	This example is Sports	 PHILADELPHIA (Sports Network) - Houston starting pitcher  Roger Clemens left Wednesday's 9-8 win over Philadelphia with a  strained right calf.	ENTAILMENT
1119	This example is Sports	CBC SPORTS ONLINE - Four-time Olympic rowing champion Matthew Pinsent announced his retirement from the sport on Tuesday. Pinsent, 34, captured his most recent gold medal by winning the coxless fours event in Athens this past August.	ENTAILMENT
1120	This example is Sports	Eden Prairie, MN (Sports Network) - One day after being upgraded to doubtful, Minnesota Vikings wide receiver Randy Moss has been listed as out for Sunday #39;s game against the Green Bay Packers due to a right hamstring injury.	ENTAILMENT
1121	This example is Sports	CBC SPORTS ONLINE - The Arizona Diamondbacks, who made a big splash before and during baseball #39;s winter meetings, soon could be facing life without the Big Unit.	ENTAILMENT
1122	This example is Sports	Rome, Italy (Sports Network) - AC Milan must improve its play in order to repeat last season #39;s Serie A triumph. So far the Rossoneri have four points after three matches, but have conceded an alarming four goals.	ENTAILMENT
1123	This example is Sports	CBC SPORTS ONLINE - Former Montreal Expos great Tim Raines has landed a coaching job with the Chicago White Sox. The once-prolific base-stealer has signed on to be Chiago #39;s first-base and base-running coach.	ENTAILMENT
1124	This example is Sports	(Sports Network) - The 76ers saw a three-game win streak come to an end on Tuesday night, falling 103-95 to the Seattle SuperSonics at the Wachovia Center.	ENTAILMENT
1125	This example is Sports	AP - Fox Sports Networks will carry Arena League regular-season games on 11 of its regional networks in a deal announced Thursday.	ENTAILMENT
1126	This example is Sports	Sao Paulo, Brazil (Sports Network) - Williams/BMW driver Juan Montoya captured the final event of the 2004 Formula One season - the Grand Prix of Brazil.	ENTAILMENT
1127	This example is Sports	Washington, DC (Sports Network) - The United States men #39;s national team is aware of its struggles in Central America, but knows it needs points Saturday in El Salvador to assure a spot in the next World Cup qualifying round.	ENTAILMENT
1128	This example is Sports	Liverpool, England (Sports Network) - Liverpool midfielder Luis Garcia pulled his hamstring during Tuesday #39;s 1-0 loss to Monaco in Champions League action and will be out of action for about a month.	ENTAILMENT
1129	This example is Sports	 PITTSBURGH (Sports Network) - The Pittsburgh Steelers  defense suffered a major blow on Wednesday when the team placed  Pro Bowl nose tackle Casey Hampton and safety Mike Logan on the  reserved/injured list, effectively ending the season for both  players.	ENTAILMENT
1130	This example is Sports	 BOSTON (Sports Network) - Paul Pierce nailed a jumper at  the buzzer to give the Boston Celtics a 90-88 victory over  Portland at the FleetCenter.	ENTAILMENT
1131	This example is Sports	London, England (Sports Network) - Jaguar Racing made the announcement on Friday that it would no longer be competing in the series at the end of the 2004 season.	ENTAILMENT
1132	This example is Sports	 CARSON, Calif. - (Sports Network) - D.C. United completed  its return to glory Sunday, winning its fourth Major League  Soccer championship in nine seasons with a wildly entertaining  3-2 victory against the Kansas City Wizards at the Home Depot  Center in Carson, Calif. United's triumph in MLS Cup 2004  before 25,797 at the Home Depot Center was its first since  1999, when it capped a run of appearances in the first four MLS  title games with a then-third championship.	ENTAILMENT
1133	This example is Sports	Kansas City, MO (Sports Network) - Kansas City Chiefs running back Priest Holmes is questionable for Sunday #39;s game against Houston because of a sprained ankle.	ENTAILMENT
1134	This example is Sports	CBC SPORTS ONLINE - Pitcher Jason Grimsley is lost to the Baltimore Orioles until next June at the earliest after undergoing  quot;Tommy John quot; surgery Wednesday.	ENTAILMENT
1135	This example is Sports	 PHILADELPHIA (Sports Network) - Eagles running back Brian  Westbrook could miss some time with a broken rib, a  Philadelphia television station reported Tuesday night.	ENTAILMENT
1136	This example is Sports	CBC SPORTS ONLINE - Ottawa Senators right-winger Marian Hossa is joining younger brother Marcel and Slovak countryman Rastislav Pavlikovsky with Mora of the Swedish Elite League.	ENTAILMENT
1137	This example is Sports	Barcelona, Spain (Sports Network) - Barcelona #39;s Henrik Larsson appears likely to miss the remainder of the season after it was discovered that he tore the anterior cruciate ligament in his left knee.	ENTAILMENT
1138	This example is Sports	Pro baseball: Texas vs. Red Sox at Fenway Park, 7 p.m.; International League -- Rochester vs. Pawtucket at McCoy Stadium, Pawtucket, R.I., 7 p.m.	ENTAILMENT
1139	This example is Sports	(Sports Network) - A possible National League Division Series preview will take center stage this evening in St. Louis, as the MLB-best Cardinals host the Los Angeles Dodgers for the opener of a their three-game set at Busch Stadium.	ENTAILMENT
1140	This example is Sports	 TORONTO (Sports Network) - The Portland Trail Blazers fined  forward Zach Randolph for missing the team flight to Toronto,  where they will meet the Raptors Sunday afternoon.	ENTAILMENT
1141	This example is Sports	Paris, France (Sports Network) - Andre Agassi and David Nalbandian announced Monday that they have withdrawn from the Paris Masters because of injuries.	ENTAILMENT
1142	This example is Sports	Lyon, France (Sports Network) - Olympique Lyon #39;s start to the season could not have been much better, until it came to a screeching halt Saturday in a French Ligue 1 match against Strasbourg.	ENTAILMENT
1143	This example is Sports	 EDEN PRAIRIE, Minn. (Sports Network) - One day after being  upgraded to doubtful, Minnesota Vikings wide receiver Randy  Moss has been listed as out for Sunday's game against the Green  Bay Packers due to a right hamstring injury.	ENTAILMENT
1144	This example is Sports	CBC SPORTS ONLINE - Minnesota Vikings running back Michael Bennett is likely sidelined two more games after undergoing arthroscopic knee surgery Monday.	ENTAILMENT
1145	This example is Sports	CBC SPORTS ONLINE - It appears Marvin Harrison will be the recipient of Peyton Manning #39;s passes for years to come. An anonymous NFL source revealed Wednesday that Harrison has agreed to a six-year, \$66-million 	ENTAILMENT
1146	This example is Sports	Tallahassee, FL (Sports Network) - Florida State quarterback Chris Rix will miss at least two weeks with a sprained right ankle. Rix suffered the injury during the first quarter of last Saturday #39;s 41-22 victory against Clemson.	ENTAILMENT
1147	This example is Sports	(Sports Network) - The Boston Celtics found themselves on the wrong end of a 100-99 decision against the Denver Nuggets on Wednesday at the FleetCenter.	ENTAILMENT
1148	This example is Sports	 BLACKSBURG, Va. (Sports Network) - Mike Imoh ran for two  first-quarter touchdowns and 15th-ranked Virginia Tech routed  Maryland 55-6 at Lane Stadium.	ENTAILMENT
1149	This example is Sports	KNOXVILLE, Tennessee (Sports Network) - Mike Goolsby #39;s interception return for a touchdown gave Notre Dame the lead and the Fighting Irish held on for a 17-13 win over ninth-ranked Tennessee at Neyland Stadium.	ENTAILMENT
1150	This example is Sports	(Sports Network) - Detroit registered a 4-2 win over the Tampa Bay Devil Rays on Friday night at Tropicana Field. After the game, the Tigers left the state as Hurricane Frances was set to affect the area in the next few days.	ENTAILMENT
1151	This example is Sports	(Sports Network) - Jarrod Washburn tries to put the brakes on a personal three-game losing streak this evening when the Anaheim Angels continue their critical three-game series with the Oakland Athletics at Angel Stadium.	ENTAILMENT
1152	This example is Sports	 BALTIMORE (Sports Network) - Baltimore Ravens cornerback  Deion Sanders is listed as questionable on the team's injury  report for Sunday's game against Cincinnati.	ENTAILMENT
1153	This example is Sports	 SEATTLE (Sports Network) - Tyrone Willingham was not  unemployed for very long, as he was named the new head coach at  the University of Washington on Monday just two weeks after  being fired at Notre Dame.	ENTAILMENT
1154	This example is Sports	 SCOTTSDALE, Ariz. (Sports Network) - Former heavyweight  champion Mike Tyson was arrested after allegedly jumping on the  hood of a car outside a nightclub.	ENTAILMENT
1155	This example is Sports	Filderstadt, Germany (Sports Network) - Former champion Mary Pierce of France and 2002 runner-up Daniela Hantuchova of Slovakia were opening-round winners on Tuesday, but sixth-seeded Russian Vera Zvonareva was an upset victim at the \$650,000 Porsche 	ENTAILMENT
1156	This example is Sports	 ORCHARD PARK, N.Y. (Sports Network) - Willis McGahee ran  for 132 yards and a touchdown to lead the Buffalo Bills to a  22-17 victory over the New York Jets at Ralph Wilson Stadium.  McGahee now has reached the 100-yard mark in all three of his  starts, all won by the Bills (3-5).	ENTAILMENT
1157	This example is Sports	(Sports Network) - The Suns fell in overtime to the Cleveland Cavaliers, 114-109, on Wednesday at Gund Arena. Shawn Marion paced six Phoenix players in double figures with 22 points and Quentin Richardson had 21.	ENTAILMENT
1158	This example is Sports	Wolfsburg, Germany (Sports Network) - Wolfsburg #39;s magical start to the season is fading fast as the club lost for the third time in four matches Saturday, 3-2 against Hertha Berlin.	ENTAILMENT
1159	This example is Sports	 EDEN PRAIRIE, Minn., (Sports Network) - The Minnesota  Vikings suffered a major blow on Wednesday when the club placed  right tackle Mike Rosenthal and tight end Jim Kleinsasser on  injured reserve, ending both players season.	ENTAILMENT
1160	This example is Sports	(Sports Network) - The Houston Astros have never won a playoff series in franchise history. Winners of 13 straight division titles, the Atlanta Braves are also hoping to break a Division Series jinx.	ENTAILMENT
1161	This example is Sports	TORONTO (Sports Network) - Chris Bosh netted 18 points and Loren Woods compiled 17 points and a career-high 14 rebounds as Toronto put together a 101-89 victory over Detroit at the Air Canada Center.	ENTAILMENT
1162	This example is Sports	 HATTIESBURG, Miss. (Sports Network) - Thomas Decod blocked  a potential game-tying point after touchdown and Wendell Hunter  returned it for a two-point conversion as fourth-ranked  California hung on for a 26-16 win over Southern Mississippi at  M.M. Roberts Stadium.	ENTAILMENT
1163	This example is Sports	(Sports Network) - Barry Bonds can equal two huge baseball milestones tonight. However, aside from personal achievements, the San Francisco slugger is more focused on his team #39;s drive to the playoffs, and 	ENTAILMENT
1164	This example is Sports	London, England (Sports Network) - The Football Association suspended Fulham striker Andy Cole for three matches Wednesday. The suspension stems from an incident during Fulham #39;s 1-1 draw with West Bromwich on September 18.	ENTAILMENT
1165	This example is Sports	Vienna, Austria (Sports Network) - English midfielder Steven Gerrard will likely miss Saturday #39;s World Cup qualifier against Austria with a groin injury.	ENTAILMENT
1166	This example is Sports	Filderstadt, Germany (Sports Network) - Former world No. 1 Lindsay Davenport easily won her second-round match on Wednesday, but last week #39;s Hasselt champion Elena Dementieva was among the first-round losers at the \$650,000 Porsche Tennis Grand Prix.	ENTAILMENT
1167	This example is Sports	Eden Prairie, MN (Sports Network) - Minnesota Vikings wide receiver Randy Moss practiced on Wednesday despite nursing a strained right hamstring and is listed as questionable for this Sunday #39;s game against the New York Giants.	ENTAILMENT
1168	This example is Sports	Bremen, Germany (Sports Network) - Bayern Munich finished in an unfamiliar position last season: second place. Werder Bremen knocked the defending champions off its pedestal during the 2003/04 campaign.	ENTAILMENT
1169	This example is Sports	Tampa, FL (Sports Network) - The Tampa Bay Lightning have re-signed captain Dave Andreychuk to a one-year deal. In accordance with team policy, financial terms of the contract were not disclosed.	ENTAILMENT
1170	This example is Sports	CBC SPORTS ONLINE - Former world No. 1 Kim Clijsters is not expected to play in next month #39;s Australian Open tennis tournament as she continues to recover from wrist surgery.	ENTAILMENT
1171	This example is Sports	CBC SPORTS ONLINE - The Arizona Diamondbacks have reportedly signed free-agent third baseman Troy Glaus. The Arizona Republic reported Thursday that Glaus and the Diamondbacks have agreed to a four-year, \$45-million US contract.	ENTAILMENT
1172	This example is Sports	(Sports Network) - The Dallas Mavericks were knocked off by the Seattle SuperSonics, 107-102, at American Airlines Center. Dirk Nowitzki tallied 27 points and seven rebounds for the Mavs, who have dropped two of three.	ENTAILMENT
1173	This example is Sports	London, England (Sports Network) - Chelsea has told Adrian Mutu his services are no longer needed at the club after testing positive for cocaine use.	ENTAILMENT
1174	This example is Sports	(Sports Network) - The Cardinals will try to get back on the winning track this evening, when they battle the San Diego Padres in the middle test of a three-game set at PETCO Park.	ENTAILMENT
1175	This example is Sports	London, England (Sports Network) - Bolton striker El-Hadji Diouf was charged with  quot;improper conduct quot; by the English Football Association (FA) Monday.	ENTAILMENT
1176	This example is Sports	 PITTSBURGH (Sports Network) - Pittsburgh Steelers running  back Duce Staley is listed as questionable for Sunday's game at  Cincinnati with a hamstring injury.	ENTAILMENT
1177	This example is Sports	CBC SPORTS ONLINE - Ten members of the World Series Champion Boston Red Sox filed for free agency on Monday. Catcher Jason Varitek, shortstop Orlando Cabrera, pitchers Curtis Leskanic, Derek Lowe, Ramiro Mendoza 	ENTAILMENT
1178	This example is Sports	 ASHBURN, Va. (Sports Network) - Washington Redskins  linebacker LaVar Arrington and kicker John Hall are listed as  doubtful for Sunday's game versus the Green Bay Packers.	ENTAILMENT
1179	This example is Sports	Glasgow, Scotland (Sports Network) - Rangers defender Craig Moore is expected to be out eight weeks as he will have hernia surgery Monday.	ENTAILMENT
1180	This example is Sports	 LOS ANGELES (Sports Network) - The Los Angeles Clippers  placed rookie guard Shaun Livingston on the injured list  Tuesday with a dislocated right kneecap.	ENTAILMENT
1181	This example is Sports	Glasgow, Scotland (Sports Network) - Scotland national team coach Berti Vogts stepped down Monday following a nightmare start to the World Cup qualifying campaign.	ENTAILMENT
1182	This example is Sports	Zurich, Switzerland (Sports Network) - Slovakian Daniela Hantuchova highlighted Monday #39;s first-round winners, while former top-10 star Mary Pierce of France was among the losers at the \$1.	ENTAILMENT
1183	This example is Sports	Thompson, CT (Sports Network) - Tom Baldwin, 57, father of Nextel Cup driver Kasey Kahne #39;s crew chief Tommy Baldwin Jr., was killed in a crash at the Thompson International Speedway. He was driving in a Featherlite modified race on Thursday night. 	ENTAILMENT
1184	This example is Sports	CBC SPORTS ONLINE - The San Francisco Giants plan to announce the signing of free-agent catcher Mike Matheny late Monday. Matheny, 34, reportedly will receive \$9 million US over three years.	ENTAILMENT
1185	This example is Sports	Starkville, MS (Sports Network) - Mississippi State quarterback Omarr Conner is expected to miss at least three weeks after spraining a ligament in his right knee during Saturday #39;s 51-0 drubbing to LSU.	ENTAILMENT
1186	This example is Sports	CBC SPORTS ONLINE - Chief negotiators Bill Daly and Ted Saskin met Tuesday for two hours in New York. Unfortunately, the NHL work stoppage wasn #39;ta topic of conversation.	ENTAILMENT
1187	This example is Sports	Brussels, Belgium (Sports Network) - Former world No. 1 Kim Clijsters #39; latest wrist injury will likely end her season, but it #39;s not expected to require surgery.	ENTAILMENT
1188	This example is Sports	(Sports Network) - The Utah Jazz began their 2004-05 campaign with a 104-78 victory over the Los Angeles Lakers at the Delta Center on Wednesday night.	ENTAILMENT
1189	This example is Sports	Ottawa, ON (Sports Network) - The negotiations to save the National Hockey League from a work stoppage seemed to take a turn for the worse on Thursday.	ENTAILMENT
1190	This example is Sports	Davie, FL (Sports Network) - The Miami Dolphins may be without linebacker Junior Seau for the remainder of the season, depending on the severity of his pectoral injury.	ENTAILMENT
1191	This example is Sports	Minneapolis, MN (Sports Network) - Minnesota Vikings wide receiver Randy Moss was in the starting lineup Sunday when the team hosted the New York Giants, but the star wideout was again removed from the game due to his sore hamstring.	ENTAILMENT
1192	This example is Sports	Ames, IA (Sports Network) - Former Iowa State standout wrestler Cael Sanderson has joined the school as an assistant for the upcoming season.	ENTAILMENT
1193	This example is Sports	 ASHBURN, Va., (Sports Network) - Washington Redskins  linebacker LaVar Arrington suffered a setback Monday in his  return from knee surgery, as the All-Pro strained his right  knee during a practice session.	ENTAILMENT
1194	This example is Sports	CBC SPORTS ONLINE - The Baltimore Orioles reached terms Wednesday with first baseman Rafael Palmeiro on a one-year, \$3-million US contract.	ENTAILMENT
1195	This example is Sports	 CHICAGO (Sports Network) - Seven-time All-Star and six-time  World Champion Scottie Pippen is reportedly expected to  announce his retirement from the Chicago Bulls Tuesday.	ENTAILMENT
1196	This example is Sports	London, England (Sports Network) - Arsenal stretched its unbeaten run to 45 games in a controversial 3-0 win at Fulham Saturday. Fulham outplayed heavily favored Arsenal for much of the first half, and appeared 	ENTAILMENT
1197	This example is Sports	(Sports Network) - Elton Brand scored a game-high 19 points and hauled down 16 rebounds, while Bobby Simmons netted 18 as the Los Angeles Clippers routed the Indiana Pacers, 102-68, on Wednesday at Conseco Fieldhouse.	ENTAILMENT
1198	This example is Sports	 EAST RUTHERFORD, N.J. (Sports Network) - The New Jersey  Nets Saturday placed guard Ron Mercer on the injured list.  Mercer is scheduled to undergo left knee surgery on Monday and  could be out of action for up to four weeks.	ENTAILMENT
1199	This example is Sports	Lyon, France (Sports Network) - Juventus and French international striker David Trezeguet underwent surgery Tuesday on his injured left shoulder.	ENTAILMENT
1200	This example is Sci/Tech	Los Angeles, CA (Sports Network) - Current world No. 1 Lindsay Davenport and former top-ranked superstar Serena Williams will be among those seeing action Wednesday night at the season-ending \$3 million WTA Tour Championships.	CONTRADICTION
1201	This example is Business	Los Angeles, CA (Sports Network) - Jose Lima tossed a five-hit shutout and Shawn Green homered twice as the Los Angeles Dodgers staved off elimination in the National League Division Series with a 4-0 blanking of the St.	CONTRADICTION
1202	This example is Business	 TALLAHASSEE, Fla. (Sports Network) - Florida State and West  Virginia will meet in the Gator Bowl on New Year's Day.	CONTRADICTION
1203	This example is Business	San Diego, CA (Sports Network) - Adrian Beltre recorded three hits and two runs scored to lead the Los Angeles Dodgers to a 9-6 victory over the San Diego Padres in the finale of a three-game series at Petco Park.	CONTRADICTION
1204	This example is World	 LOS ANGELES (Sports Network) - Los Angeles Dodgers third  baseman Robin Ventura has decided to call it quits following a  16-year Major League Baseball career.	CONTRADICTION
1205	This example is Business	 PHILADELPHIA (Sports Network) - Owners on Thursday  unanimously voted to extend the term of baseball commissioner  Bud Selig for three years through 2009.	CONTRADICTION
1206	This example is Business	Arlington, TX (Sports Network) - Adrian Gonzalez stroked two hits and knocked in three runs, Chris Young pitched six strong innings for the win, and the Texas Rangers salvaged a four-game set with a 6-3 victory over Anaheim one night after being 	CONTRADICTION
1207	This example is Sci/Tech	Philadelphia, PA (Sports Network) - Southern California and Oklahoma will meet for the national championship in the Orange Bowl on January 4 after the schools finished 1-2 in the final BCS standings released Sunday afternoon.	CONTRADICTION
1208	This example is Sci/Tech	Sapporo, Japan (Sports Network) - Daisuke Matsuzaka went the distance on a five-hitter to lead Japan to a 5-1 victory over the Major League Baseball All- Stars in the sixth of an eight-game exhibition series.	CONTRADICTION
1209	This example is Sci/Tech	Villanova, PA (Sports Network) - Russian Nadia Petrova defeated fellow countrywoman Anastasia Myskina in quarterfinal action Friday at the Advanta Championships.	CONTRADICTION
1210	This example is Sci/Tech	Albuquerque, NM (Sports Network) - Alex Smith passed for 167 yards and ran for a pair of touchdowns, leading No. 14 Utah to a 28-7 victory over New Mexico in a Mountain West Conference matchup.	CONTRADICTION
1211	This example is World	 Miami, Fla. (Sports Network) - Miami Dolphins head coach  Dave Wannstedt has officially named Jay Fiedler the starting  quarterback for Sunday's season opener against the Tennessee  Titans.	CONTRADICTION
1212	This example is Business	 San Diego, Calif. (Sports Network) - The San Diego Chargers  Monday named Drew Brees as the team's starting quarterback for  their regular-season opener on September 12 against Houston.	CONTRADICTION
1213	This example is Sci/Tech	 INDIANAPOLIS, Ind. (Sports Network) - The NCAA announced  the field of 16 teams competing for the 2004 Division I-AA  Football Championship on Sunday.	CONTRADICTION
1214	This example is Sci/Tech	Barcelona, Spain (Sports Network) - Real Madrid coach Jose Antonio Camacho tried to shake things up with some major changes to his lineup.	CONTRADICTION
1215	This example is World	Los Angeles, CA (Sports Network) - Steve Finley #39;s two-run single capped a five-run ninth inning, leading the Los Angeles Dodgers to a 5-4 victory over the Colorado Rockies at Dodger Stadium in the second contest of a four-game series.	CONTRADICTION
1216	This example is Business	Green Bay, WI (Sports Network) - Tennessee Titans quarterback Steve McNair and Green Bay Packers signal-caller Brett Favre are expected to start Monday night #39;s game at Lambeau Field.	CONTRADICTION
1217	This example is Sci/Tech	Flushing Meadows, NY (Sports Network) - When the United States meets Belarus in their Davis Cup semifinal later this month, former world No.	CONTRADICTION
1218	This example is World	Los Angeles, CA (Sports Network) - Serena Williams rallied for a three-set victory over Amelie Mauresmo to reach the final of the WTA Championships at the Staples Center.	CONTRADICTION
1219	This example is Sci/Tech	New York, NY (Sports Network) - Bobby Cox, who has guided the Atlanta Braves to a record 13 straight division titles, has been named the 2004 National League Manager of the Year.	CONTRADICTION
1220	This example is Sci/Tech	London, England (Sports Network) - Captain David Beckham will make his return to the English national team Wednesday when they travel to Madrid for a friendly.	CONTRADICTION
1221	This example is World	Phoenix, AZ (Sports Network) - The Arizona Diamondbacks have called a news conference for today at 1 pm (et), when they are expected to introduce Wally Backman as their new manager.	CONTRADICTION
1222	This example is Business	Foxboro, MA (Sports Network) - Tom Brady threw for a pair of scores and Corey Dillon ran for 94 yards, as the New England Patriots set an NFL record with their 19th consecutive victory in a 24-10 triumph over the winless Miami Dolphins at Gillette Stadium 	CONTRADICTION
1223	This example is World	Boston, MA (Sports Network) - Tim Wakefield pitched eight strong innings to lead the Boston Red Sox to a 6-1 victory over the Detroit Tigers and a sweep of the four-game series at Fenway Park.	CONTRADICTION
1224	This example is World	Bronx, NY (Sports Network) - Orlando Cabrera and Johnny Damon each had RBI singles in a two-run ninth inning, as the Boston Red Sox beat star closer Mariano Rivera and the New York Yankees, 3-2, to further tighten the American League East race.	CONTRADICTION
1225	This example is Business	Foxboro, MA (Sports Network) - Tom Brady went 18-of-26 for 260 yards with two touchdowns to lead New England to a 35-28 win over Cincinnati at Gillette Stadium.	CONTRADICTION
1226	This example is Sci/Tech	Los Angeles, CA (Sports Network) - The Los Angeles Dodgers have signed manager Jim Tracy to a two-year contract extension, keeping him with the club through the 2006 season.	CONTRADICTION
1227	This example is World	 ORLANDO, Fla. (Sports Network) - Hedo Turkoglu came off the  bench to contribute 19 points and Dwight Howard netted 15  points with 11 rebounds, leading the Orlando Magic over the  Dallas Mavericks, 94-84, at TD WaterHouse Center.	CONTRADICTION
1228	This example is World	Madrid, Spain (Sports Network) - The United States and Spain will play their 2004 Davis Cup final on a clay court at Olympic Stadium in Seville, from December 3-5.	CONTRADICTION
1229	This example is Sci/Tech	Chicago, IL (Sports Network) - Peyton Manning threw four touchdown passes and Edgerrin James ran for 204 yards with a score, as the Indianapolis Colts rolled to a 41-10 victory over the Chicago Bears at Soldier Field.	CONTRADICTION
1230	This example is Business	 GREENVILLE, N.C. (Sports Network) - East Carolina head  football coach John Thompson announced his resignation,  effective at the end of the season, on Wednesday.	CONTRADICTION
1231	This example is Business	Kansas City, MO (Sports Network) - Angel Berroa went 5-for-5 with five runs scored and Kansas City exploded for 10 runs in the fifth inning en route to a 17-8 victory over the New York Yankees in the opener of a three-game series at Kauffman Stadium.	CONTRADICTION
1232	This example is Sci/Tech	Toronto, ON (Sports Network) - Alexei Kovalev and Sergei Samsonov scored 3:46 apart in the second period to give Russia the lead for good on the way to a 5-2 win over Slovakia in the World Cup #39;s preliminary round finale at the Air Canada Centre.	CONTRADICTION
1233	This example is World	 OAKLAND, Calif., (Sports Network) - Travis Niesen scored a  career-high 26 points, Kyle Bailey added 20 and Santa Clara  shocked No. 4 North Carolina with a 77-66 victory in a Pete  Newell Challenge game at The Arena.	CONTRADICTION
1234	This example is World	New York, NY (Sports Network) - Indianapolis Colts quarterback Peyton Manning headlines the AFC Players of the Month for November.	CONTRADICTION
1235	This example is Sci/Tech	 LAWRENCE, Kan. (Sports Network) - Wayne Simien scored 14  points with 10 rebounds to lead No. 2 Kansas over Nevada,  85-52, at Allen Fieldhouse.	CONTRADICTION
1236	This example is World	Los Angeles, CA (Sports Network) - JT Snow homered to lead San Francisco over Los Angeles, 4-2, in the opener of a three-game series at Dodger Stadium.	CONTRADICTION
1237	This example is Sci/Tech	 LOS ANGELES (Sports Network) - The Los Angeles Dodgers and  second baseman Jeff Kent agreed to a two-year contract on  Thursday, bringing the All-Star back to the state where he won  his lone NL MVP award.	CONTRADICTION
1238	This example is World	Knoxville, TN (Sports Network) - James Wilhoit atoned for a missed extra point by kicking a 50-yard field goal in the closing seconds to lift No.	CONTRADICTION
1239	This example is World	Toronto, ON (Sports Network) - The Toronto Blue Jays announced Monday that they have retained manager John Gibbons for next season.	CONTRADICTION
1240	This example is Sci/Tech	Thessaloniki, Greece (Sports Network) - The United States women #39;s soccer team advanced to the final four of the Olympics with a narrow 2-1 victory over Japan Friday. 	CONTRADICTION
1241	This example is Business	Charleston, SC (Sports Network) - Andy Roddick and Mardy Fish will play singles for the United States in this weekend #39;s Davis Cup semifinal matchup against Belarus.	CONTRADICTION
1242	This example is Business	Buenos Aires, Argentina (Sports Network) - Marcelo Bielsa resigned as Argentina #39;s coach on Tuesday, despite leading his country to the final of Copa America and to an Olympic triumph this summer.	CONTRADICTION
1243	This example is Sci/Tech	 Athens, Ga. (Sports Network) - Danny Ware rushed for 135  yards and three touchdowns in his collegiate debut, as No. 3  Georgia held off Division I-AA Georgia Southern, 48-28, in the  season opener for both schools at Sanford Stadium.	CONTRADICTION
1244	This example is Sci/Tech	 MADISON, Wisconsin (Sports Network) - Anthony Davis ran for  122 yards and two touchdowns to lead No. 6 Wisconsin over  Northwestern, 24-12, to celebrate Homecoming weekend at Camp  Randall Stadium.	CONTRADICTION
1245	This example is Sci/Tech	 PHOENIX (Sports Network) - The Major League Baseball  Players Association announced Tuesday it would work toward a  new agreement with owners for tougher steroid testing.	CONTRADICTION
1246	This example is Sci/Tech	Indianapolis, IN (Sports Network) - Josh Scobee hit a 53-yard field goal with 38 seconds left and Byron Leftwich threw for 300 yards and two touchdowns, as Jacksonville defeated Indianapolis 27-24 at the RCA Dome.	CONTRADICTION
