textid	pair	text	label
1277	This example is World	 JACKSONVILLE, Fla. (Sports Network) - Jacksonville Jaguars  quarterback Byron Leftwich expects to be back in the starting  lineup this week when his team travels to Minnesota to take on  the Vikings.	CONTRADICTION
1278	This example is Business	CBC SPORTS ONLINE - Canada remains on top of the hockey world after defeating Finland 3-2 in the World Cup of Hockey final on Tuesday.	CONTRADICTION
1279	This example is Sci/Tech	COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 241 yards and two touchdowns and ran for 145 yards and a score to lead the Ohio State Buckeyes to a 37-21 victory over No.	CONTRADICTION
1280	This example is Business	 ANAHEIM, Calif. (Sports Network) - Anaheim Angels  outfielder Vladimir Guerrero was drilled on the left side of  his head by a pitch from Mariners pitcher Ryan Franklin,  forcing him out of Monday's game in the first inning.	CONTRADICTION
1281	This example is Business	Toronto, ON (Sports Network) - The Toronto Blue Jays signed free agent third baseman Corey Koskie to a three-year contract on Tuesday with an option for 2008.	CONTRADICTION
1282	This example is Sci/Tech	 KIRKLAND, Wash., (Sports Network) - Seattle Seahawks  outside linebacker Isaiah Kacyvenski is doubtful for Sunday's  game against the Carolina Panthers due to a sprained ankle.	CONTRADICTION
1283	This example is World	Norman, OK (Sports Network) - Nebraska offensive lineman Darren DeLone Friday was charged with aggravated assault and battery for injuring a member of the University of Oklahoma #39;s spirit group before last Saturday #39;s game.	CONTRADICTION
1284	This example is Business	CBC SPORTS ONLINE - Mikko Eloranta #39;s goal late in the third period helped Finland prevent an embarrassing quarter-final loss to Germany in World Cup play in Helsinki on Monday.	CONTRADICTION
1285	This example is World	 KIRKLAND, Wash., (Sports Network) - Seattle Seahawks  running back Shaun Alexander was listed as questionable  Wednesday after missing practice due to a bruised right knee.	CONTRADICTION
1286	This example is Business	Turin, Italy (Sports Network) - Juventus stretched its Serie A lead to five points Saturday with a 2-1 win over second-place Messina in Turin.	CONTRADICTION
1287	This example is Sci/Tech	Parma, Italy (Sports Network) - Parma fired coach Silvio Baldini Monday after a loss to Livorno on Sunday left the club near the bottom of the table.	CONTRADICTION
1288	This example is World	New Orleans, LA (Sports Network) - New Orleans running back Deuce McAllister left Sunday #39;s game against San Francisco with an ankle injury.	CONTRADICTION
1289	This example is Sci/Tech	Liverpool, England (Sports Network) - Portsmouth striker Lomana LuaLua took advantage of a last minute mistake by Liverpool goalkeeper Jerzy Dudek to salvage a 1-1 draw at Anfield Tuesday.	CONTRADICTION
1290	This example is Sci/Tech	Livingston, Scotland (Sports Network) - Livingston hired former Scotland and Rangers defender Richard Gough to be its new head coach on Tuesday.	CONTRADICTION
1291	This example is Business	Portland, OR (Sports Network) - The Portland Trail Blazers signed center Theo Ratliff to a five-year contract extension on Tuesday.	CONTRADICTION
1292	This example is World	 INDIANAPOLIS (Sports Network) - Indianapolis Colts running  back Edgerrin James is questionable for Sunday's game against  Green Bay.	CONTRADICTION
1293	This example is World	JACKSONVILLE, Fla. (SportsTicker) - Three-time Pro Bowl defensive end Hugh Douglas admitted he was in a  quot;funk quot; last season and vowed to make amends in 2004.	CONTRADICTION
1294	This example is Business	Bologna, Italy (Sports Network) - Czech striker Pavel Nedved scored off a free kick in the 86th minute Sunday to give Juventus a 1-0 win at Bologna.	CONTRADICTION
1295	This example is World	Monaco, France (Sports Network) - Auxerre and its potent strike force of Benjani Mwaruwari and Bonaventure Kalou have a difficult challenge Sunday when they travel to Monaco for an important French Ligue 1 match.	CONTRADICTION
1296	This example is World	CBC SPORTS ONLINE - After suffering two straight defeats at the World Cup of Hockey, US coach Ron Wilson overhauled his lineup Friday with hopes of getting his team a victory.	CONTRADICTION
1297	This example is Business	Middlesbrough, England (Sports Network) - Middlesbrough midfielder Gaizka Mendieta will miss the rest of the season after injuring his knee Sunday against Portsmouth.	CONTRADICTION
1298	This example is World	CBC SPORTS ONLINE - Raimo Summanen, who signed a three-year deal through 2006 to coach Finland #39;s national hockey team, has been relieved of his duties.	CONTRADICTION
1299	This example is World	Atlanta, GA (Sports Network) - The Atlanta Hawks signed free agent forward/center Jelani McCoy on Monday and waived forward Anthony Miller.	CONTRADICTION
1300	This example is Sci/Tech	Toronto, ON (Sports Network) - Colorado Avalanche left wing Alex Tanguay and Montreal Canadiens right wing Richard Zednik have both signed with European teams, joining a growing list of talent who will play overseas during the NHL #39;s current labor dispute.	CONTRADICTION
1301	This example is Business	(Sports Network) - Odalis Perez threw five innings last Thursday against the Diamondbacks before leaving the game with tightness in his biceps.	CONTRADICTION
1302	This example is Sci/Tech	(Sports Network) - Javier Vazquez hopes to put the brakes on a personal three- game losing streak this afternoon when the New York Yankees close out their three-game set with the Kansas City Royals at Kauffman Stadium.	CONTRADICTION
1303	This example is Business	CBC SPORTS ONLINE - Minnesota Twins pitcher Johan Santana won the American League Cy Young Award Thursday, becoming the first unanimous winner since Arizona #39;s Randy Johnson two years ago.	CONTRADICTION
1304	This example is World	CBC SPORTS ONLINE - The Toronto Raptors shoot for a second-straight road victory when they visit the Orlando Magic Wednesday night.	CONTRADICTION
1305	This example is World	San Francisco, CA (Sports Network) - San Francisco cornerback Mike Rumph is expected to miss the rest of the season with a broken right arm.	CONTRADICTION
1306	This example is Business	Madrid, Spain (Sports Network) - Real Madrid #39;s  #39;galacticos #39; dominated Sunday at the Bernabeu in a 5-0 demolition of Levante.	CONTRADICTION
1307	This example is Sci/Tech	Philadelphia, PA (Sports Network) - The Philadelphia Eagles signed starting corner Sheldon Brown to a six-year contract extension Thursday.	CONTRADICTION
1308	This example is World	Darlington, SC (Sports Network) - Jimmie Johnson captured the 55th and final running of the Southern 500 at the Darlington Raceway.	CONTRADICTION
1309	This example is Sci/Tech	(Sports Network) - Ryan Drese attempts win No. 15 this afternoon when the Texas Rangers conclude their three-game set with the Seattle Mariners at Ameriquest Field.	CONTRADICTION
1310	This example is Sci/Tech	CBC SPORTS ONLINE - Joey Harrington threw for a touchdown and Artose Pinner ran for another as the Detroit Lions upset Atlanta 17-10 at the Georgia Dome.	CONTRADICTION
1311	This example is World	Detroit, MI (Sports Network) - Brett Favre threw for 257 yards and a pair of touchdowns as Green Bay stopped a four-game losing streak with a 38-10 pounding of Detroit in an NFC North showdown at Ford Field.	CONTRADICTION
1312	This example is Business	San Francisco, CA (Sports Network) - Seattle Seahawks cornerback Ken Lucas will spend the night in a San Francisco hospital after suffering a chest contusion in Sunday #39;s 42-27 victory over the 49ers.	CONTRADICTION
1313	This example is Business	 MINNEAPOLIS, Minn. (Sports Network) - Minnesota Vikings  star receiver Randy Moss suffered a hamstring injury during  Sunday's win over New Orleans and his status for this weekend's  game versus Tennessee is unknown.	CONTRADICTION
1314	This example is World	Atlanta, GA (Sports Network) - Joey Harrington threw for a touchdown and Artose Pinner ran for another score, as the Detroit Lions handed Atlanta its first loss of the season with a 17-10 victory over the Falcons at the Georgia Dome.	CONTRADICTION
1315	This example is World	CBC SPORTS ONLINE - Two spectators accused of taking part in last month #39;s NBA brawl are now banned from attending Detroit Pistons games and other events.	CONTRADICTION
1316	This example is Business	 ANAHEIM, Calif. (Sports Network) - Anaheim Angels  outfielder Vladimir Guerrero was drilled on the left side of  his head by a pitch from Mariners pitcher Ryan Franklin,  forcing him out of Monday's 5-2 win in the first inning.	CONTRADICTION
1317	This example is Sci/Tech	Houston, TX (Sports Network) - Tyrone Moss ran for 147 yards and two touchdowns to lead fourth-ranked Miami-Florida to a 38-13 victory over Houston at Reliant Stadium.	CONTRADICTION
1318	This example is Business	 NEW YORK, (Sports Network) - The New York Yankees and New  York Mets swapped lefthanded relievers on Friday, with the  Yankees shipping Felix Heredia across the East River in  exchange for Mike Stanton and cash considerations.	CONTRADICTION
1319	This example is World	New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s game against New Orleans with a left shoulder injury.	CONTRADICTION
1320	This example is World	Chicago, IL (Sports Network) - Chicago Blackhawks forward Tuomo Ruutu will undergo surgery Friday to repair a subluxation of his left shoulder.	CONTRADICTION
1321	This example is World	New Orleans, LA (Sports Network) - Tampa Bay quarterback Chris Simms left in the first quarter of Sunday #39;s win against New Orleans with a left shoulder injury.	CONTRADICTION
1322	This example is Business	Cincinnati, OH (Sports Network) - Cincinnati Bengals quarterback Carson Palmer missed the second half of Thursday #39;s practice while receiving treatment for back spasms.	CONTRADICTION
1323	This example is Sci/Tech	 MINNEAPOLIS (Sports Network) - Minnesota Vikings wide  receiver Randy Moss will be a game-time decision for Sunday's  game against Tennessee because of a hamstring injury.	CONTRADICTION
1324	This example is Business	Glasgow, Scotland (Sports Network) - Celtic jumped back to the top of the Scottish Premier League table with a 2-1 win over Hibernian at Celtic Park.	CONTRADICTION
1325	This example is World	Shanghai, China (Sports Network) - Third-seeded Argentine Guillermo Canas recorded an easy straight-set win over second-seeded Czech Jiri Novak in Saturday #39;s semifinals at the \$380,000 Heineken Open Shanghai.	CONTRADICTION
1326	This example is Sci/Tech	Houston, TX (Sports Network) - Daunte Culpepper #39;s fifth touchdown pass of the game -- a 50-yard strike to Marcus Robinson in overtime -- lifted the Minnesota Vikings to a 34-28 win over the Houston Texans at Reliant Stadium.	CONTRADICTION
1327	This example is Sci/Tech	New Orleans, LA (Sports Network) - Kansas City Chiefs running back Priest Holmes missed Sunday #39;s 27-20 loss to New Orleans with a knee injury.	CONTRADICTION
1328	This example is World	CBC SPORTS ONLINE - Former Montreal Expos great Tim Raines has landed a coaching job with the Chicago White Sox. The once-prolific base-stealer has signed on to be Chiago #39;s first-base and base-running coach.	CONTRADICTION
1329	This example is World	Phoenix, AZ (Sports Network) - Quentin Richardson hit six of Phoenix #39;s 13 three-pointers on his way to a 26-point effort, as the Suns ran away from the Orlando Magic, 121-100, at America West Arena.	CONTRADICTION
1330	This example is Business	CBC SPORTS ONLINE - The San Diego Chargers used a pair of draft picks to pry wide receiver Keenan McCardell from the Tampa Bay Buccaneers an hour before Tuesday #39;s trade deadline.	CONTRADICTION
1331	This example is World	 INDIANAPOLIS (Sports Network) - The Indianapolis Colts have  signed kicker Martin Gramatica to handle kickoffs.	CONTRADICTION
1332	This example is Business	Philadelphia, PA (Sports Network) - Philadelphia Eagles defensive tackle Hollis Thomas is expected to miss 3-to-6 weeks with a dislocated left elbow.	CONTRADICTION
1333	This example is Business	Eindhoven, the Netherlands (Sports Network) - PSV Eindhoven will be without striker Jan Vennegoor of Hesselink for up to six weeks due to a shoulder injury.	CONTRADICTION
1334	This example is Sci/Tech	 PITTSBURGH (Sports Network) - Pittsburgh Steelers running  back Duce Staley is listed as questionable for Sunday's game at  Cincinnati with a hamstring injury.	CONTRADICTION
1335	This example is Business	CBC SPORTS ONLINE - The New England Patriots became the first team in NFL history to win 19 straight regular and postseason games, defeating the beleaguered Miami Dolphins 24-10 on Sunday.	CONTRADICTION
1336	This example is Sci/Tech	Minneapolis, MN (Sports Network) - The Minnesota Twins have come to terms with veteran pitcher Terry Mulholland on a minor league contract.	CONTRADICTION
1337	This example is World	EAST LANSING, Mich. (Sports Network) - Maurice Ager scored 19 points and pulled down six rebounds, as 10th-ranked Michigan State crushed Nicholls State, 102-52, at the Breslin Center.	CONTRADICTION
1338	This example is Sci/Tech	Anaheim, CA (Sports Network) - Anaheim Angels outfielder Vladimir Guerrero was drilled on the left side of his head by a pitch from Mariners pitcher Ryan Franklin, forcing him out of Monday #39;s game in the first inning.	CONTRADICTION
1339	This example is Sci/Tech	 NEW YORK (Sports Network) - Los Angeles Clippers forward  Elton Brand was suspended Tuesday for one game by the NBA for  shoving Charlotte's Emeka Okafor during the fourth quarter of  Monday night's game.	CONTRADICTION
1340	This example is Business	CBC SPORTS ONLINE - Chicago Bears linebacker Brian Urlacher hopes an MRI will determine the severity of a left hamstring injury sustained in this past Sunday #39;s 22-3 loss at Jacksonville.	CONTRADICTION
1341	This example is Sci/Tech	CBC SPORTS ONLINE - The Green Bay Packers finally managed to unload disgruntled cornerback Mike McKenzie - on the New Orleans Saints.	CONTRADICTION
1342	This example is Business	Orlando, FL (Sports Network) - The Orlando Magic acquired forward Brandon Hunter from the Charlotte Bobcats on Monday in exchange for guard Keith Bogans.	CONTRADICTION
1343	This example is World	 PHILADELPHIA (Sports Network) - Philadelphia Eagles  defensive tackle Sam Rayburn is listed as questionable for  Monday's game against the Dallas Cowboys at Texas Stadium,  while kicker David Akers is probable. Neither player practiced  on Wednesday.	CONTRADICTION
1344	This example is Business	Porto, Portugal (Sports Network) - Champions League holder FC Porto and defending Bundesliga champion Werder Bremen each produced late goals Tuesday to secure advancement into the knockout stage of this season #39;s Champions League competition.	CONTRADICTION
1345	This example is Business	CBC SPORTS ONLINE - Canadian ice dancers Aaron Lowe and Megan Wing are off to a strong start at the Skate America competition in Pittsburgh.	CONTRADICTION
1346	This example is Sci/Tech	Nashville, TN (Sports Network) - The Tennessee Titans, who lost kicker Joe Nedney for the season due to a hamstring injury, have announced that they will bring Gary Anderson out of retirement for the second time.	CONTRADICTION
1347	This example is World	(Sports Network) - Boston #39;s Curt Schilling wasn #39;t his usual dominant self on Tuesday in Game 1 of the American League Division Series versus Anaheim.	CONTRADICTION
1348	This example is World	CBC SPORTS ONLINE - San Francisco 49ers linebacker Julian Peterson will undergo season-ending surgery Tuesday on his torn left Achilles #39; tendon.	CONTRADICTION
1349	This example is Sci/Tech	Syracuse, NY (Sports Network) - Syracuse junior point guard Billy Edelin has been granted the academic waiver petition by the NCAA, making him eligible to play immediately for the Orange.	CONTRADICTION
1350	This example is Sci/Tech	Philadelphia, PA (Sports Network) - Philadelphia Eagles running back Brian Westbrook is listed as questionable for Sunday #39;s Keystone State showdown against the Pittsburgh Steelers at Heinz Field.	CONTRADICTION
1351	This example is World	New York, NY (Sports Network) - Published reports out of New York indicate the Yankees and Arizona Diamondbacks have halted trade talks involving five-time Cy Young Award winner Randy Johnson.	CONTRADICTION
1352	This example is World	Birmingham, England (Sports Network) - Manchester United was held to a scoreless draw at Birmingham City Saturday while Arsenal extended its league unbeaten streak to 49 games by beating Aston Villa, 3-1.	CONTRADICTION
1353	This example is Sci/Tech	CBC SPORTS ONLINE - BC Lions coach Wally Buono #39;s decision to name Dave Dickenson as his starting quarterback may have been a surprising, but so far it looks like the right one.	CONTRADICTION
1354	This example is Sci/Tech	Philadelphia, PA (Sports Network) - The Philadelphia Eagles announced Saturday that cornerback Lito Sheppard and defensive tackle Sam Rayburn each signed contract extensions that will keep both players in the fold through the 2011 season.	CONTRADICTION
1355	This example is Sci/Tech	PHILADELPHIA (Sports Network) - Indiana Pacers forward Ron Artest will be back in the lineup for Friday #39;s game versus Philadelphia at the Wachovia Center.	CONTRADICTION
1356	This example is Sci/Tech	CBC SPORTS ONLINE - Minnesota Vikings running back Michael Bennett is likely sidelined two more games after undergoing arthroscopic knee surgery Monday.	CONTRADICTION
1357	This example is Sci/Tech	Philadelphia, PA (Sports Network) - Donovan McNabb threw four touchdown passes, including three to Terrell Owens, to lead the Philadelphia Eagles to a 31-17 victory over the New York Giants in the season-opener for both teams at Lincoln Financial Field.	CONTRADICTION
1358	This example is Sci/Tech	New York, NY (Sports Network) - Amado Guevara was announced as Major League Soccer #39;s 2004 Honda Most Valuable Player on Thursday in Anaheim, California.	CONTRADICTION
1359	This example is Sci/Tech	CBC SPORTS ONLINE - Quarterback Brett Favre celebrated his 200th straight start with three touchdown passes as the Green Bay Packers defeated the St.	CONTRADICTION
1360	This example is Sci/Tech	AP - NBA referees have entered into a five-year collective bargaining agreement with the league, removing the possibility of having replacement officials work the upcoming season.	CONTRADICTION
1361	This example is Sci/Tech	CBC SPORTS ONLINE - Edgerrin James rushed for 124 yards and scored a pair of fourth-quarter touchdowns Sunday to lift the Indianapolis Colts to a 31-17 victory over the Tennessee Titans.	CONTRADICTION
1362	This example is Sci/Tech	(Sports Network) - Jarrod Washburn tries to put the brakes on a personal three-game losing streak this evening when the Anaheim Angels continue their critical three-game series with the Oakland Athletics at Angel Stadium.	CONTRADICTION
1363	This example is World	Indianapolis, IN (Sports Network) - Peyton Manning threw four touchdown passes and Mike Vanderjagt kicked a 35-yard field goal with two seconds remaining in the fourth quarter to give the Indianapolis Colts a 31-28 victory over the Minnesota Vikings at 	CONTRADICTION
1364	This example is Business	 GREEN BAY, Wis. (Sports Network) - Green Bay Packers star  quarterback Brett Favre and top running back Ahman Green both  missed Thursday's practice with injuries.	CONTRADICTION
1365	This example is Sci/Tech	Stuttgart, Germany (Sports Network) - Matthias Sammer brings a resurgent Stuttgart club against Dortmund this weekend. Sammer has helped Stuttgart to second in the Bundesliga table with 17 points and no losses after seven matches.	CONTRADICTION
1366	This example is World	(Sports Network) - Brad Miller had 26 points and nine rebounds and Peja Stojakovic chipped in 22 points to lead the Sacramento Kings to a 101-89 victory over the Denver Nuggets on Sunday.	CONTRADICTION
1367	This example is Sci/Tech	San Francisco, CA (Sports Network) - San Francisco 49ers starting quarterback Tim Rattay is listed as questionable for Sunday #39;s game against the Chicago Bears with a forearm injury.	CONTRADICTION
1368	This example is World	CBC SPORTS ONLINE - For the first time in three weeks, someone other than Saskatchewan running back Kenton Keith has captured CFL offensive player of the week honours.	CONTRADICTION
1369	This example is World	CBC SPORTS ONLINE - If Eric Williams and Aaron Williams are tough on the boards and have a magic potion to win on the road, they #39;ll be an instant hit with Toronto Raptors fans.	CONTRADICTION
1370	This example is World	(Sports Network) - The Toronto Blue Jays look to rebound from a tough loss as they host the New York Yankees for the third of a four-game set at SkyDome.	CONTRADICTION
1371	This example is Sci/Tech	 EDEN PRAIRIE, Minn. (Sports Network) - Minnesota Vikings  wide receiver Randy Moss is listed as doubtful for Sunday's  game against the Jacksonville Jaguars with a right hamstring  injury.	CONTRADICTION
1372	This example is Sci/Tech	CBC SPORTS ONLINE - Toronto fans weren #39;t the only people who took notice of quarterback Michael Bishop #39;s first start of the season.	CONTRADICTION
1373	This example is World	(Sports Network) - Matt Ginter will get the start for an injured Victor Zambrano this afternoon when the New York Mets conclude their three-game series with the San Francisco Giants at SBC Park.	CONTRADICTION
1374	This example is Business	Glasgow, Scotland (Sports Network) - Rangers went back to the top of the Scottish Premier League (SPL) Saturday with a 3-0 demolition of Dundee.	CONTRADICTION
1375	This example is Sci/Tech	Tampa, FL (Sports Network) - Tampa Bay Buccaneers wide receiver/kick returner Frank Murphy will miss the remainder of the season after rupturing his left Achilles #39; tendon in Sunday #39;s 16-13 loss to the Denver Broncos.	CONTRADICTION
1376	This example is Business	TORONTO (Sports Network) - Chris Bosh netted 18 points and Loren Woods compiled 17 points and a career-high 14 rebounds as Toronto put together a 101-89 victory over Detroit at the Air Canada Center.	CONTRADICTION
1377	This example is World	Toronto, ON (Sports Network) - Winnipeg Blue Bombers running back Charles Roberts was named the Canadian Football League #39;s Offensive Player of the Month for September.	CONTRADICTION
1378	This example is Sci/Tech	Philadelphia, PA (Sports Network) - Philadelphia Eagles fullback Jon Ritchie was placed on injured reserve Monday and will miss the remainder of the season after suffering a torn ACL during Sunday #39;s game versus Detroit.	CONTRADICTION
1379	This example is World	(Sports Network) - Chris Bosh scored 20 points and grabbed seven rebounds to lead Toronto to a 95-88 win over Houston at the Air Canada Centre.	CONTRADICTION
1380	This example is Business	Oakland, CA (Sports Network) - The Oakland Athletics have acquired infielder Keith Ginter from the Milwaukee Brewers in exchange for pitcher Justin Lehr and outfielder Nelson Cruz.	CONTRADICTION
1381	This example is Business	Eindhoven, the Netherlands (Sports Network) - American winger DaMarcus Beasley scored his second Eredivisie goal during PSV Eindhoven #39;s 3-0 win over FC Groningen on Saturday.	CONTRADICTION
1382	This example is Business	(Sports Network) - The Oakland Athletics try to strengthen their hold atop the American League West this evening when they start a four-game series with the Texas Rangers at the Coliseum.	CONTRADICTION
1383	This example is Business	CBC SPORTS ONLINE - Seattle Seahawks wide receiver Jerry Rice became the most prolific offensive player in NFL history on Monday night.	CONTRADICTION
1384	This example is Business	LAWRENCE, Kan. (Sports Network) - Wayne Simien scored 14 points with 10 rebounds to lead No. 2 Kansas over Nevada, 85-52, at Allen Fieldhouse.	CONTRADICTION
1385	This example is Business	Toronto, ON (Sports Network) - Calgary Stampeders running back Joffrey Reynolds and defensive back Joey Boese were among the CFL Players of the Week announced Tuesday.	CONTRADICTION
1386	This example is Sci/Tech	CBC SPORTS ONLINE - Major League Baseball players and owners are currently meeting to hammer out a deal that would toughen rules on steroid testing in baseball.	CONTRADICTION
1387	This example is World	Louisville, KY (Sports Network) - Stefan LeFors threw three touchdown passes to lead 12th-ranked Louisville to a 55-28 rout over TCU at Papa John #39;s Cardinal Stadium.	CONTRADICTION
1388	This example is Sci/Tech	ATLANTA (Sports Network) - BJ Elder scored 23 points, Isma #39;il Muhammad added 13 and No. 3 Georgia Tech rolled to a 79-54 victory over Arkansas-Little Rock at Alexander Memorial Coliseum.	CONTRADICTION
1389	This example is Sci/Tech	New Orleans, LA (Sports Network) - New Orleans #39; Steve Gleason was fined \$5,000 by the NFL on Wednesday for punching the Panthers #39; Kemp Rasmussen during last Sunday #39;s 32-21 loss to Carolina.	CONTRADICTION
1390	This example is Business	SPORTS NETWORK - New York Jets quarterback Chad Pennington suffered a rotator cuff injury during Sunday #39;s game against the Buffalo Bills and is expected to miss the next two to four weeks.	CONTRADICTION
1391	This example is Business	CBC SPORTS ONLINE - The Detroit Pistons begin defending their title on Tuesday when they kick off another NBA season with a home game against the Houston Rockets.	CONTRADICTION
1392	This example is Business	CBC SPORTS ONLINE- - The National Hockey League Players #39; Association extended an olive branch to commissioner Gary Bettman on Thursday, inviting the league back to the negotiating table so it can examine a new proposal from the union.	CONTRADICTION
1393	This example is World	CBC SPORTS ONLINE - The MLB Players #39; Association filed a grievance Tuesday on behalf of pitcher Denny Neagle after his contract was terminated by the Colorado Rockies.	CONTRADICTION
1394	This example is Business	CBC SPORTS ONLINE - Donovan McNabb threw three of his four touchdown passes to Terrell Owens as the Philadelphia Eagles pasted the Dallas Cowboys 49-21 victory at Texas Stadium on Monday.	CONTRADICTION
1395	This example is Sci/Tech	(Sports Network) - Pedro Martinez tries to stop a personal three-game losing streak this evening when the Boston Red Sox attempt a three-game sweep of the Tampa Bay Devil Rays at Tropicana Field.	CONTRADICTION
1396	This example is Business	SPORTS NETWORK - Chad Pennington threw three touchdown passes to lead the New York Jets to a 41-14 victory over the Miami Dolphins at Giants Stadium.	CONTRADICTION
1397	This example is Business	New York, NY (Sports Network) - Los Angeles Clippers forward Elton Brand was suspended Tuesday for one game by the NBA for shoving Charlotte #39;s Emeka Okafor during the fourth quarter of Monday night #39;s game.	CONTRADICTION
1398	This example is Sci/Tech	CBC SPORTS ONLINE - The Toronto Raptors extended the defending NBA champion Detroit Pistons to overtime but to little avail, losing 90-86 and Vince Carter to injury.	CONTRADICTION
1399	This example is Sci/Tech	KNOXVILLE, Tenn. -- Defensive back Brandon Johnson, who had two interceptions for Tennessee (No. 13 ESPN/USA Today, No. 11 AP) at Mississippi, was suspended indefinitely Monday for violation of team rules.	CONTRADICTION
1400	This example is Business	CBC SPORTS ONLINE - Tommy Kane, the Montreal native who played wide receiver in the NFL and CFL, pleaded guilty to manslaughter Tuesday in connection with the death of his former wife.	CONTRADICTION
1401	This example is World	CBC SPORTS ONLINE - An NHL lockout appears almost unavoidable after the league swiftly rejected the NHL Players #39; Association #39;s latest offer on Thursday.	CONTRADICTION
1402	This example is World	DALLAS (Sports Network) - Dirk Nowitzki scored 25 points and grabbed 10 rebounds as the Dallas Mavericks overcame an early 17-point deficit for a 101-98 overtime victory against Golden State at American Airlines Center.	CONTRADICTION
1403	This example is Sci/Tech	(Sports Network) - Anaheim registered a narrow 2-1 win over the Cleveland Indians at Jacobs Field Sunday night. John Lackey pitched 7 1/3 solid innings to lead the Angels to the victory.	CONTRADICTION
1404	This example is Sci/Tech	CBC SPORTS ONLINE - Canada #39;s NHL teams came out Thursday and voiced their support for the league #39;s decision to lockout its players.	CONTRADICTION
1405	This example is Sci/Tech	CBC SPORTS ONLINE - Roger Clemens did his part, now Roy Oswalt - the Houston Astros #39; other ace pitcher -opes to follow his veteran teammate #39;s lead.	CONTRADICTION
1406	This example is World	CBC SPORTS ONLINE - After adding slugging third baseman Troy Glaus at baseball #39;s winter meetings, the Arizona Diamondbacks have turned their attention to pitching.	CONTRADICTION
1407	This example is World	Pro baseball: Texas vs. Red Sox at Fenway Park, 7 p.m.; International League -- Rochester vs. Pawtucket at McCoy Stadium, Pawtucket, R.I., 7 p.m.	CONTRADICTION
1408	This example is Sci/Tech	College football: Bryant at Bentley, 7 p.m. College hockey: Men -- Maine at Merrimack, 7 p.m.; UMass at Providence, 7 p.m.; Harvard at Brown, 7 p.m.; Air Force at Holy Cross, 7 p.m.; North Dakota at BC, 8 p.m. Women -- BC at Dartmouth, 5 p.m.; Brown at Maine, 7 p.m.;	CONTRADICTION
1409	This example is Sci/Tech	Pro baseball: International League -- Pawtucket vs. Scranton/Wilkes-Barre at McCoy Stadium, Pawtucket, R.I., 1 p.m.; Eastern League -- Portland vs. New Hampshire at Hadlock Field, Portland, Maine, 1 p.m.; Atlantic League -- Nashua vs. Newark at Holman Stadium, Nashua, 6:30 p.m.	CONTRADICTION
1410	This example is Business	 SHAWNEE, Oklahoma (Sports Network) - Former heavyweight  champion Riddick Bowe is eyeing a return to the ring after  hanging up the gloves in 1996.	CONTRADICTION
1411	This example is Business	 CHICAGO (Sports Network) - Chicago White Sox slugger Frank  Thomas will remain with the team for 2005 after he exercised an  \$8 million option in his contract.	CONTRADICTION
1412	This example is Sci/Tech	 New York, NY (Sports Network) - The New York Mets have  reportedly told Art Howe he will be fired, but he has agreed to  remain as the team's manager until the end of this season.	CONTRADICTION
1413	This example is World	 TORONTO (Reuters) - National Hockey League team owners and  players appear poised to enter long contract negotiations  Thursday in a last-ditch bid to start the season on schedule.	CONTRADICTION
1414	This example is Business	 TORONTO (Sports Network) - Former Toronto Blue Jays manager  Bobby Mattick has died after suffering a stroke. Mattick was  89.	CONTRADICTION
1415	This example is World	Farmington, PA (Sports Network) - Vijay Singh carded a three-under 69 on Sunday to hang on for the title at the 84 Lumber Classic.	CONTRADICTION
1416	This example is World	 SALT LAKE CITY (Sports Network) - Utah standout quarterback  Alex Smith has apparently decided to take his skills to the  next level, opting to skip his senior season and enter April's  NFL Draft.	CONTRADICTION
1417	This example is Business	 SALT LAKE CITY (Sports Network) - Utah standout quarterback  Alex Smith has apparently decided to take his skills to the  next level, opting to skip his senior season and enter April's  NFL Draft.	CONTRADICTION
1418	This example is Business	 SALISBURY, Md., (Sports Network) - Olympic champion swimmer  Michael Phelps was arrested last week for driving under the  influence of alcohol.	CONTRADICTION
1419	This example is Business	 PHILADELPHIA (Sports Network) - Dorsey Levens has found  employment for the 2004 season after the veteran running back  signed a one-year contract with the Philadelphia Eagles on  Monday.	CONTRADICTION
1420	This example is Business	 TORONTO (Reuters) - The National Hockey League rejected an  offer from the players in the latest round of labor  negotiations Thursday, leaving little hope of avoiding a  lockout start to the season next month.	CONTRADICTION
1421	This example is Sci/Tech	 CHICAGO (Sports Network) - The Chicago Cubs Tuesday agreed  to a contract with shortstop Nomar Garciaparra. As per team  policy, financial terms of the deal were not disclosed.	CONTRADICTION
1422	This example is Business	 ATLANTA (Sports Network) - Baltimore Ravens star running  back Jamal Lewis was not in the court room for his arraignment  on Friday, but pleaded not guilty through his lawyers on drug  charges.	CONTRADICTION
1423	This example is Business	 CLEVELAND, Ohio (Sports Network) - Cleveland Browns head  coach Butch Davis resigned Tuesday.	CONTRADICTION
1424	This example is Business	 LOGAN, Utah (Sports Network) - Brent Guy, a former Utah  State assistant, has been named the 25th head coach of the  Aggies.	CONTRADICTION
