textid	pair	text	label
1275	This example is Business	As companies ramp up open-source deployments, expertise is in high demand and short supply. The costs of developing talent can add up.	CONTRADICTION
1276	This example is Sports	 quot;I don #39;t really have any regrets. I think I learned a lot from a lot of experiences that I dealt with over my career. There #39;s nothing for me to look back and regret.	CONTRADICTION
1277	This example is Sports	Both campaigns have laid out plans for a barrage of visits and television advertisements in these key battlegrounds over the next 10 days.	CONTRADICTION
1278	This example is Sci/Tech	Forbes.com - Wesley Miller was a walking medicine cabinet after undergoing triple-bypass surgery in 1994. By late 2001 he was on 16 drugs, including Lipitor for high cholesterol, Glucotrol for diabetes and three pills to lower his blood pressure. He couldn't walk from his front doorstep to the mailbox without doubling over in chest pain. At one point tests showed the blockages were back and that his arteries were too damaged to risk another operation. He thought he might die.	CONTRADICTION
1279	This example is World	Learn a little about yourself, and it may improve your performance.	CONTRADICTION
1280	This example is Sports	SAN DIEGO -- Here at the DemoMobile 2004 conference, about 40 vendors had six minutes each to demonstrate their wireless technology invention to the crowd. Some products, although amazing in description, don't translate very well on the live screen and in such a tight time constraint. Some demonstrations, however, entirely captivate the audience and leave in their wake an audible buzz of excited voices.	CONTRADICTION
1281	This example is Sci/Tech	Fame is nice. Fame gets you money, women and if you just so happen to be an athlete, your name in video games. Thousands of professional and college athletes around the country participate in these video games 	CONTRADICTION
1282	This example is World	There #39;s a balance to making a sequel to a successful video or computer game. The developer, at the very least, is expected to match the quality of the first game.	CONTRADICTION
1283	This example is World	Reuters - Three court-appointed doctors\examined Chile's former military dictator Augusto Pinochet on\Thursday, a key step that will decide whether the 88-year-old\general will stand trial for human rights abuses.	CONTRADICTION
1284	This example is Sports	The update uses stronger encryption and does a better job of letting only authorised users join wireless nets. The improvements have been made to re-assure businesses that wi-fi networks can be made safe enough to be really useful and widely deployed.	CONTRADICTION
1285	This example is Sci/Tech	Public libraries are allowed to review and choose the books that end up on the shelves based on resources and community standards.	CONTRADICTION
1286	This example is Business	NewsFactor - Microsoft (Nasdaq: MSFT) will release a low-cost version of Windows for the Russian market in an attempt to combat the country's pirated software problem and growing Linux adoption.	CONTRADICTION
1287	This example is Sci/Tech	The vendor adds features to its storage appliance to quickly bring back online storage that had been dedicated to an underused application.	CONTRADICTION
1288	This example is Sports	Google has officially joined the race to come up with a way to search videos and TV shows. In addition to a search technology for Internet-based video content, Google is also working with TV and cable broadcasters 	CONTRADICTION
1289	This example is Business	The company reports double-digit growth in eight out of 11 business units.	CONTRADICTION
1290	This example is World	Find.com Business Search Engine Adds Content Providers\\Find.com, a search engine for business professionals, today announced that it has signed PricewaterhouseCoopers LLC, IBISWorld, IOMA, Datamonitor, and Mintel as new premium content providers for the business search engine. Find.com was founded in June 2004 to provide a solution for business professionals in ...	CONTRADICTION
1291	This example is Business	Some candidates moderated their stance in light of a consensus proclaiming the election, while not problem-free, a success.	CONTRADICTION
1292	This example is Sports	Nearly all of the 2,755 musicians who participated in a recent survey reported using the Internet for ideas and inspiration, with nine out of 10 going online to promote, advertise and post their music.	CONTRADICTION
1293	This example is Business	Tuesday, Microsoft (Nasdaq: MSFT) announced a strategy of bringing digital entertainment to users in the home, at the office, or on the go.	CONTRADICTION
1294	This example is Business	It lets users search for scholarly literature such as peer-reviewed papers, theses, abstracts and technical reports from resources such as academic publishers, universities, professional societies and preprint repositories.	CONTRADICTION
1295	This example is Sci/Tech	A sudden, measurable decline in market share in any product over the course of a few months says something, even if that product is one whose producer still holds about 90 of the market in question.	CONTRADICTION
1296	This example is World	Rebates are getting easier. Instead of making it as difficult as possible for a consumer to claim a rebate, some retailers are simplifying the process, figuring fewer hassles along the way will build customer loyalty and raise sales.	CONTRADICTION
1297	This example is Business	The EU is backing a project that would let viewers personalise shows and films to suit their tastes.	CONTRADICTION
1298	This example is World	Hand-held entertainment gizmos don #39;t just play music anymore. They have morphed into general-purpose devices that display photos on full-color screens and, in some cases, even play video.	CONTRADICTION
1299	This example is Sports	Some websites are now offering surfers the chance to download free  quot;phishing kits quot; containing all the graphics, web code and text required to construct the kind of bogus sites used in internet phishing scams. 	CONTRADICTION
1300	This example is Business	Killing a virus attack before it becomes damaging is something of a holy grail in today #39;s security environment. That #39;s because most viruses today are distributed through attachments to e-mail 	CONTRADICTION
1301	This example is Sports	Some game makers are trying to get players to expand their horizons by reflecting on news events in games	CONTRADICTION
1302	This example is Business	Napster will be launching its own downloaded music chart on Virgin Radio at 7pm on August 29th. The chart will be compiled from the top 20 most popular tracks bought each week from Napster UK service. The chart will also include tracks that have been ...	CONTRADICTION
1303	This example is Sports	Vodafone has confirmed that it will launch its 3G service in the UK in November. The announcement came hot on the heals of the operators announcement of the handsets it will be making available for the launch.	CONTRADICTION
1304	This example is Business	Description: NPR #39;s Linda Gradstein reports from the Israeli town of Sderot, a frequent target of Palestinian rocket fire from the nearby Gaza Strip.	CONTRADICTION
1305	This example is Sports	After a drop off earlier this fall, more fraudulent Web sites are popping up.	CONTRADICTION
1306	This example is Business	In at least one of the past three years, 82 of the largest US companies paid no federal income taxes, a report released Wednesday said.	CONTRADICTION
1307	This example is Business	From digital video cameras on the sidelines to Sony PlayStation 2s in the locker room, technology is changing the way coaches and players prepare for games.	CONTRADICTION
1308	This example is World	Logic Pro 7, the next major release of the award-winning professional music creation and audio production software, will change the way musicians and audio engineers worldwide compose, record, edit and mix music in any studio environment. In addition to more than 100 workflow enhancements, breakthrough new software instruments, new mastering plug-ins and support for Apple Loops, Logic Pro 7 also debuts distributed audio processing, a revolutionary technology which allows audio pros to tap into a virtually unlimited number of Macs to expand available Digital Signal Processing (DSP) power. Sep 29	CONTRADICTION
1309	This example is World	Some Web sites are now offering surfers the chance to download free  quot;phishing kits quot; containing all the graphics, Web code and text required to construct the kind of bogus Web sites used in Internet phishing scams. 	CONTRADICTION
1310	This example is Business	I don #39;t know about you, but this season really doesn #39;t feel like it #39;s started yet. You just about get into the groove of a couple of matches in a row, and then some sodding international match pops up and that #39;s it - everything goes on hold for two weeks.	CONTRADICTION
1311	This example is Sci/Tech	In this week's TravelWatch column: A small experiment in Armenia shows how easy it is to turn an urban dead zone into an appealing, living place.	CONTRADICTION
1312	This example is World	A new report predicts that the federal market for knowledge management solutions will grow by almost one-third in the next five years to more than \$1.	CONTRADICTION
1313	This example is World	Keeping up with newly issued patents for search-related technology can help you spot emerging trends and potentially new competitors to the existing major web search players.	CONTRADICTION
1314	This example is Business	AP - Internet powerhouse Yahoo Inc. has given its popular Web site a facelift to highlight some of the features that the company has been improving during the past year.	CONTRADICTION
1315	This example is World	Our favorite genre-busters will roll, creep, slither, bounce, and wriggle their way into your free time--if you give them a try.	CONTRADICTION
1316	This example is Sci/Tech	Shipments of PDAs and similar handheld devices declined for the third consecutive quarter, according to the latest data from IDC. Third-quarter global PDA shipments fell 8.7 percent compared to the same period last year.	CONTRADICTION
1317	This example is Business	Five prestigious university and public libraries have reached agreement with Google Inc. to digitize millions of volumes in their collections and make portions of the text available for free 	CONTRADICTION
1318	This example is World	 quot;I think it #39;s kind of fun to play new courses, quot; she said.  quot;During the year we don #39;t get to see very many courses other than the ones we play on the tour.	CONTRADICTION
1319	This example is Sports	Yet another security flaw reported for popular Web browser.	CONTRADICTION
1320	This example is Business	Two leading midmarket CRM vendors released expansions of their platforms this week, branching further into the service side of CRM.	CONTRADICTION
1321	This example is Sports	Despite a country's commitment to marketplace logic, some firms are simply too big and too entangled to be allowed to fold.	CONTRADICTION
1322	This example is Sports	New technology can trick a caller ID box into displaying the name and phone number of an entirely different person or company than the one actually calling.	CONTRADICTION
1323	This example is Business	A stolen copy of the latest sequel in one of the top-selling video game series of all time began circulating on the Web late Wednesday, the second high-profile game theft in a week.	CONTRADICTION
1324	This example is Sci/Tech	IBM has announced virtual resources to help its business partners accelerate the building and deployment of on-demand business applications tailored to customer requirements across all vertical industries.	CONTRADICTION
1325	This example is Sports	The two new names reflect a bit of a shift in the naming structure, since they are designed for specific business or interest groups.	CONTRADICTION
1326	This example is Sports	Universal has signed a handful of artists to a digital-only record label. Starting Tuesday, it will release songs through online services like iTunes.	CONTRADICTION
1327	This example is World	More businesses are out to convert die-hard check writers to electronic billing by offering perks, lower interest rates or discounted prices.	CONTRADICTION
1328	This example is Business	Ziff Davis - Microsoft has published a list of nearly 50 software programs that require tweaking in order to work with its most recent Windows update.	CONTRADICTION
1329	This example is Sci/Tech	One of the new drives is just 3 inches in diameter, features a retractable USB cable for easy carrying and can store 5GB of data.\	CONTRADICTION
1330	This example is World	Nextance last week announced its Intellectual Property Optimization Suite, which enables users to manage valuable intellectual property (IP) assets and associated contractual agreements in order to more effectively optimize revenue and mitigate legal risk related to IP. Nextance's IP Optimization Suite manages the entire lifecycle of IP assets and addresses such issues as underutilized IP assets, underpaid licensing and royalty revenue, unnecessary risks related to legal compliance, and sluggish time-to-market for new solutions that increasingly depend on IP. Pricing starts at \$500,000 and ranges to over \$1,000,000 depending on the size of the organization and sophistication of the implementation.	CONTRADICTION
1331	This example is Sports	This WeatherBug Backyard weather station, dubbed the Wireless Vantage Pro2, streams meteorology data to a desktop.	CONTRADICTION
1332	This example is Sci/Tech	The move will delay the reduction in reported profits for many companies, and may give them more time to lobby Congress to stop the rule from taking effect at all.	CONTRADICTION
1333	This example is Business	Microsoft said some spyware could cause computers to freeze up upon installation of the SP2 update. Microsoft recommends that users clean their PCs of spyware and back up their data before 	CONTRADICTION
1334	This example is Business	Microsoft said some spyware could cause computers to freeze up upon installation of the SP2 update. Microsoft recommends that users clean their PCs of spyware and back up their data before 	CONTRADICTION
1335	This example is World	Some of the real estate coveted most by the Internet giants isn #39;t on the Internet at all. It #39;s on your computer hard drive.	CONTRADICTION
1336	This example is World	Credit cards issuers may face penalty from the regulators as credit cards solicitation is not as reliable as they are said. Consumers sometimes are not given the whole information about the possibly imposed 	CONTRADICTION
1337	This example is Sports	NASA is planning to add a strong dose of artificial intelligence (AI) to planetary rovers to make them much more self-reliant, capable of making basic decisions during a mission. Scientists are developing very complex AI software that enables a higher level of robotic intelligence.	CONTRADICTION
1338	This example is World	May result in unexpected behavior	CONTRADICTION
1339	This example is Business	NewsFactor - Orange has launched its long-awaited 3G mobile service in the UK, with the goal of signing up as many as 2 million subscribers by the end of 2006.	CONTRADICTION
1340	This example is Sports	The libraries of some of the world's most important academic institutions are to be digitised by Google.	CONTRADICTION
1341	This example is Business	A survey shows that more workers are relying on technology to do their job while on the move.	CONTRADICTION
1342	This example is Business	\A series of X-Prizes for breakthroughs in science or technology that solve the world's greatest challenges are planned.	CONTRADICTION
1343	This example is Sci/Tech	Investor's Business Daily - That's the lesson Microsoft and Sun Microsystems are about to learn as they take on Linux -- and each other -- in dueling efforts to woo Wall Street techies.	CONTRADICTION
1344	This example is Sci/Tech	The handset giant has announced an operator-brandable end-to-end content distribution system in an effort to satisfy the needs of developers, carriers and end users.	CONTRADICTION
1345	This example is World	The latest snapshot shows an economy that has returned to a moderate economic expansion of about 3 percent. At this pace, the economy is not growing fast enough to create large numbers of jobs 	CONTRADICTION
1346	This example is Sports	The growth in electronic toys that sing, provide realistic sound effects and make other noises has led to yet another hazard for children, a consumer advocate group said Tuesday.	CONTRADICTION
1347	This example is Sports	Its one of the oldest techniques in the book. When an issue arises, and youd rather not talk about it, give the media something else to discuss.	CONTRADICTION
1348	This example is Business	"Company lets businesses and governments obtain products at ""low lease rates"" or defer payments until January at no extra cost."	CONTRADICTION
1349	This example is Business	Electronics manufacturers are designing products that are smaller and lighter, yet offering more and more gadgets that travelers feel compelled to take with them.	CONTRADICTION
1350	This example is Sports	Six Ways To Create a Keyword-Rich Domain Name\\An effective domain name can help to brand your site. It can also communicate to your customers the types of products you sell online. An easy to remember domain that describes your services should be the goal of every site owner. Here are ...	CONTRADICTION
1351	This example is Sports	PayPal has launched a new promotion offering five free tracks from the iTunes Music Store. You can now use PayPal to securely and easily buy music from the massive iTunes catalogue, including lots of exclusive tracks and videos.	CONTRADICTION
1352	This example is Sports	Open-source software and off-the-shelf hardware make strong showing among the best of the biggest.	CONTRADICTION
1353	This example is Sci/Tech	Inhabitants of virtual worlds are giving the games they play real economic power, a study has found.	CONTRADICTION
1354	This example is Sci/Tech	and two days later his company hit another milestone. It released what #39;s easily its most important product in more than nine years.	CONTRADICTION
1355	This example is Business	Reuters - Hurricane Ivan killed at least 20 people\as it laid waste to the tiny spice island of Grenada, where\looting hampered relief efforts on Wednesday as the storm swept\through the Caribbean heading northwest.	CONTRADICTION
1356	This example is Sports	Symantec Wednesday said fiscal second-quarter earnings more than doubled over the previous year as the company saw growth across all of its business segments.	CONTRADICTION
1357	This example is Sports	The company is wrestling with its third scandal in just over a year, raising questions about whether board members were doing an adequate job.	CONTRADICTION
1358	This example is Sports	"One analyst complains that the gear maker is in a ""perpetual state of transition, constantly trying to identify where it can execute."""	CONTRADICTION
1359	This example is World	Over the past year, spyware has become an increasing problem. Every time that you visit a web site, you must run the gauntlet of a variety of pop-up adverts, any of which can be programmed to place spyware on your computer. 	CONTRADICTION
1360	This example is Sports	Reuters - Jeffrey Greenberg, chairman and chief\executive of embattled insurance broker Marsh   McLennan Cos.\, is expected to step down within hours, a newspaper\reported on Friday, citing people close to the discussions.	CONTRADICTION
1361	This example is World	A series of X-Prizes for the scientific or technological breakthroughs that tackle the most important challenges facing humans are being planned.	CONTRADICTION
1362	This example is World	Reuters - Russia on Thursday observed a\day of mourning for at least 89 people who died in a mysterious\double air disaster, which some fear could have been a\terrorist attack ahead of a key election in rebel Chechnya.	CONTRADICTION
1363	This example is Business	In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.	CONTRADICTION
1364	This example is Sports	In one of the first enforcement actions of the Americans with Disabilities Act on the Internet, two major travel services have agreed to make sites more accessible to the blind and visually impaired.	CONTRADICTION
1365	This example is Sports	The Google franchise could be coming to a Web browser near you; that is, if all the recent clues add up. Evidence is growing that may support rumors that the preeminent search company plans to introduce a Google-branded Web browser down the road.	CONTRADICTION
1366	This example is Sports	A graphics card or video card is a component of a computer which is designed to convert a logical representation of an image stored in memory to a signal that can be used as input for a display medium.	CONTRADICTION
1367	This example is World	Sometimes, when you're living through an event, you can be too close to what's happening to realize the magnitude of it.	CONTRADICTION
1368	This example is Business	You can strap it around your arms or wind it around your neck while on your morning jog. And while you jog, you can listen to songs, download and store your personal CD albums directly, listen to FM radio 	CONTRADICTION
1369	This example is Business	Sony said yesterday that it has built a desktop computer with 1 TB of data storage and seven analog television tuners. The PC will be able to record a week #39;s worth of programming on six channels at the same time.	CONTRADICTION
1370	This example is Sports	With downloadable books and information portals, the new reading room is anywhere and everywhere.	CONTRADICTION
1371	This example is Sci/Tech	Description: NPR #39;s John Ydstie talks with John Allen, Vatican correspondent for The National Catholic Reporter, about Sunday #39;s beatification ceremony for five new Catholic saints.	CONTRADICTION
1372	This example is Business	Reuters - Investigators are closely scrutinizing\the role of major international banks in the meltdown of\Parmalat, the scandal-ridden dairy group based in Italy, the\Wall Street Journal reported on Tuesday.	CONTRADICTION
1373	This example is Sci/Tech	NewsFactor - Over the course of this series, CRM Daily is looking at areas that tend to develop into financial black holes for companies launching or updating a CRM project.	CONTRADICTION
1374	This example is Business	Students have developed a web-based tool which can automatically spot and update broken weblinks.	CONTRADICTION
1375	This example is Sports	Shopping search engines make it easy for people to research and buy products. They can also be a powerful and cost-effective customer acquisition channel for merchants.	CONTRADICTION
1376	This example is Business	Universal said HD DVD can deliver enhanced picture and sound quality, greater storage capacity and increased interactivity. An additional benefit is backwards compatibility, allowing existing 	CONTRADICTION
1377	This example is Sports	Interactive exhibits have been a mainstay in museums for more than three decades. In recent years museums have become more creative about the way they introduce technology into their exhibits.	CONTRADICTION
1378	This example is World	Microsoft Corp. has published a list of nearly 50 applications and games that may not work correctly after installing Service Pack 2 (SP2) for Windows XP.	CONTRADICTION
1379	This example is Business	Companies expand security alliance to help businesses keep worms and viruses from getting onto networks.	CONTRADICTION
1380	This example is Business	Enterprises that in the past may have been leery of open source alternatives to commercial software have opened up to the concept, panelists said on Tuesday at an SDForum conference entitled  quot;Open Source - Entering the Mainstream.	CONTRADICTION
1381	This example is Business	The Walt Disney Company and its home video division, Buena Vista Home Entertainment, said yesterday that they would release films in the next-generation high-definition DVD format being developed 	CONTRADICTION
1382	This example is Business	For those U.S. residents still unsure which presidential candidate to vote for -- and there appear to be quite a few who can't make up their minds less than a week before the election -- there's a new Web-based tool that can help voters match their positions to those of the major presidential candidates.	CONTRADICTION
1383	This example is Sci/Tech	IBM said that it saw 997 Internet attacks in September directed at networks that the company monitors, a 27 percent increase from July and August.	CONTRADICTION
1384	This example is Sports	Short for high definition-DVD, a generic term for the technology of recording high-definition video on a DVD. In general, HD-DVD is capable of storing between two and four times as much data as standard DVD.	CONTRADICTION
1385	This example is Business	As local kids make their holiday lists, parents might want to check them twice for potentially dangerous toys. Consumer advocates yesterday released a list of 61 toys they contend have deficient labeling or hazardous parts.	CONTRADICTION
1386	This example is Sports	Some voters say machines indicated they had voted for a different candidate.	CONTRADICTION
1387	This example is Sci/Tech	The super-rodents can run farther and about an hour longer than average mice. The new rodents also appear to resist weight gain in the complete absence of exerciseeven when fed a high-fat diet that led normal mice to become obese.	CONTRADICTION
1388	This example is Sports	Updated chat client allows users to send more personalized messages.	CONTRADICTION
1389	This example is Sports	Frank #39;s Nursery and Crafts announced today it will close all 169 of its stores later this year, including three here in Toledo.	CONTRADICTION
1390	This example is World	Cisco Systems has agreed to buy software developer P-Cube in a cash-and-options deal Cisco valued at \$200m (110m). P-Cube makes software to help service providers analyse and control network traffic.	CONTRADICTION
1391	This example is World	Many PC makers have a list of drivers and other patches that should be in place before installing the OS update.\	CONTRADICTION
1392	This example is Business	Researchers claim to have solved the mystery of the people who simply do not count. It could be because they are lost for words. 	CONTRADICTION
1393	This example is World	The merger is another step in the consolidation of the information technology industry as it matures.	CONTRADICTION
1394	This example is World	Tired of combing the Net for the right tech job? A start-up says its program can do it--and better than online job boards.	CONTRADICTION
1395	This example is World	Tired of combing the Net for the right tech job? A start-up says its program can do it--and better than online job boards.	CONTRADICTION
1396	This example is Sports	Google is launching a new service to make books and other printed materials searchable online, the Internet search engine company said Wednesday.	CONTRADICTION
1397	This example is Sports	EBay has given notice that from now on, racially offensive terms may be used only if they are part of a book, movie or other product title.	CONTRADICTION
1398	This example is Sports	Students design mobile data-access system for health-care workers.	CONTRADICTION
1399	This example is Business	SAP AG unveils a service that evaluates security settings across a customer #39;s SAP enterprise system. SAP AG on Wednesday unveiled a service that evaluates security settings across a customer #39;s SAP enterprise system.	CONTRADICTION
1400	This example is Business	Revamped website signals desire for broader customer base	CONTRADICTION
1401	This example is Business	The rate at which personal computers are being hijacked by hackers rocketed in the first half of 2004, reveals a new report. An average of 30,000 computers per day were turned into enslaved zombies, compared with just 2000 per day in 2003.	CONTRADICTION
1402	This example is Sports	Online store will continue to offer certain songs at low prices, company says.	CONTRADICTION
1403	This example is Sports	For some phones infected by the Trojan, the only real fix is a hard reset, which wipes all user data from the device. 	CONTRADICTION
1404	This example is Sci/Tech	Violations appears to be commonplace, even though professionals agree it is risky.	CONTRADICTION
1405	This example is Business	NewsFactor - Sony (NYSE: SNE) has introduced its first MP3-based flash-memory digital music players under the Walkman brand in an effort to capture a share of the portable digital music player market currently dominated by Apple's (Nasdaq: AAPL) iPod device.	CONTRADICTION
1406	This example is World	It #39;s almost the end of the semester and many male students are turning to video games, instead of the Internet, to relieve some much built-up stress.	CONTRADICTION
1407	This example is Sports	"The BBC is to close some websites and invest in those that add ""sufficient public value""."	CONTRADICTION
1408	This example is Business	Microsoft Corp. released 10 security fixes for various products Tuesday, including seven that fix flaws the company said pose the highest threat to users.	CONTRADICTION
1409	This example is Sports	Sometimes, the part-time jobs can lead to permanent positions. But for many seasonal workers, the job simply means income and nice discounts at a time of year when many people want the extra cash.	CONTRADICTION
1410	This example is Sci/Tech	When people talk about sports at the University of Connecticut, the subject most likely is basketball. Men's or women's, it really doesn't matter, since both teams won the national championship last season. But there's another sport on campus that, although it doesn't grab as many headlines, is just as well respected in its circles.	CONTRADICTION
1411	This example is World	MOSCOW (AFP) - Russia #39;s embattled Yukos oil giant faced additional tax claims after authorities said the firm was suspected of underpaying 6.7 billion dollars for 2002, Interfax reported.	CONTRADICTION
1412	This example is Sci/Tech	Blogs are increasingly popular, and can have a dramatic effect on search engine positioning. How can you best take advantage of this new search marketing channel?	CONTRADICTION
1413	This example is Sports	Scientists say they have developed a non-invasive, brain-computer interface that enables a person to move a cursor across a computer screen just by thinking about it.	CONTRADICTION
1414	This example is World	Canadian Press - MOSCOW (AP) - The nascent petroleum division of natural gas giant Gazprom will bid for the crown jewels of the battered Yukos oil empire, its chief said Tuesday - a widely anticipated move that could put the heart of the company jailed billionaire Mikhail Khodorkovsky created in Kremlin-friendly hands.	CONTRADICTION
1415	This example is World	A cable channel plans to resurrect each of the 1,230 regular-season games listed on the league's defunct 2004-2005 schedule by setting them in motion on a video game console.	CONTRADICTION
1416	This example is Sports	With the Internet revolution now a decade old, fear no longer grips companies contemplating moving their systems to the Web. More companies are turning to so-called Web Services these days to help migrate 	CONTRADICTION
1417	This example is Sports	MANHASSET, NY - Proponents of HD-DVD gained an ally Monday (Nov. 29), as film studio Universal Pictures announced it has adopted the format, with select titles available to consumers during the 2005 holiday season.	CONTRADICTION
1418	This example is Sci/Tech	Microsoft has published a list of nearly 50 applications -- including developer and backup tools, antivirus software and an FTP client -- that may not work correctly after installing Service Pack 2 for Windows XP.	CONTRADICTION
1419	This example is World	When a company's management wastes free cash to cover up for previous mistakes, look out.	CONTRADICTION
1420	This example is Sci/Tech	Microsoft #39;s widely anticipated search engine, which launched in test mode yesterday, encountered some glitches on its first day.	CONTRADICTION
1421	This example is World	The fastest type of computer. Supercomputers are very expensive and are employed for specialized applications that require immense amounts of mathematical calculations.	CONTRADICTION
1422	This example is World	DARFUR, November 5 (IslamOnline.net  amp; News Agencies) - The Darfur talks in Abuja, Nigeria, were stalled Friday, November 5, over a security deal proposed by the African Union (AU), amid reports the situation in the western Sudanese region is heading 	CONTRADICTION
1423	This example is Sci/Tech	EBay dropoff stores, which list, package and ship eBay items for people who prefer not to do it themselves, have gotten a little help in their quest to find a market - from eBay itself.	CONTRADICTION
1424	This example is Business	Microsoft Releases 10 Security Patches for Windows, Excel, and IE\\If you use Microsoft Windows, Excel, or their Internet Explorer browser you better watch out, because there are some large security holes that need patching. Microsoft on Tuesday published 10 software security advisories, warning Windows users and corporate administrators of 22 ...	CONTRADICTION
1425	This example is Sci/Tech	Ask anyone who knows Andre Agassi and they will tell you that the bald but brilliant former champion is an awfully nice chap. But there are times when Agassi can be positively nasty; cruel even.	CONTRADICTION
1426	This example is Business	It has never bothered me that I have been the only person I know who loves my eMachines computers. The computers are inexpensive and they are more than adequate for my word processing 	CONTRADICTION
1427	This example is Business	Visual Studio 2005 Team System will try to include features that make it more likely that what the developers know in their hearts also is visible to managers.	CONTRADICTION
1428	This example is Business	Playlist reviews a multitude of choices in different categories to help you get the most out of your iPod.	CONTRADICTION
1429	This example is World	Dell is both profitable and well regarded, thanks to its habit of delivering serviceable but unexciting products at good prices and supporting them well enough to keep buyers coming back.	CONTRADICTION
1430	This example is Sports	The electoral college has produced controversial decisions six times in the history of the United States.      Such election results produce calls for changes to     the Constitution.  Amending the Constitution is     a difficult and complicated process. Only 27 Amendments have passed in over     200 years.     Here are some changes that can be made to the system without amending the Constitution.	CONTRADICTION
1431	This example is Sci/Tech	Making Informed Search Keyword Choices\\Marketers stake much of their livelihood on keywords, whether for proper search engine optimization or targeted pay-per-click advertising. One challenge faced by inexperienced marketers involves knowing which phrases to target out of hundreds of combinations.\\Often, one will find terms which look good, but later testing reveals ...	CONTRADICTION
1432	This example is Sci/Tech	Despite objections from hospitals and the medical profession, doctors are prescribing placebos for all kinds of ailments.	CONTRADICTION
1433	This example is Sci/Tech	Decades before I could definitively identify the business end of a golf stick, I was a baseball player. Decades before I could definitively identify the business end of a golf stick, I was a baseball player.	CONTRADICTION
1434	This example is Sports	Personal computers have rapidly turned into storage vaults for digital music, photos and videos. Now, computer-industry companies are rolling out new ways to let that content roam through the house.	CONTRADICTION
1435	This example is Sports	Users are finding lots of inventive ways to lose precious files, say data recovery experts.	CONTRADICTION
1436	This example is Sports	Its new software lets PC administrators create policy controls specifying how long a user will have access to the operating system and applications, what peripherals can connect to the environment, and more.	CONTRADICTION
1437	This example is Business	IBM Corp. said Monday it will release as open source code some of its software for speech-enabling applications. The move is intended to spur development in the field and outflank rivals by making IBM's free technology the industry standard.	CONTRADICTION
1438	This example is Business	The move is expected to dampen prospects for a long list of companies that have focused on taking advantage of the Chinese market.	CONTRADICTION
1439	This example is World	For many coaches, their last home game after 41 years on the job would be an emotionally charged event that becomes bigger than the game.	CONTRADICTION
1440	This example is World	Despite warnings that interest rates would climb sharply, some risk-averse investors stuck with the bond market in 2004.	CONTRADICTION
1441	This example is Business	If one of your New Year's resolutions is to finally learn how to play an instrument, technology increasingly can help you get started.	CONTRADICTION
1442	This example is Business	AFP - Holger Apfel cuts a clean look in his Miami Vice-style white suit and black T-shirt and is the new image of a German far-right that is likely to cause an upset in Sunday's state elections.	CONTRADICTION
1443	This example is Business	NewsFactor - Bowing to the influence of wireless operators and handset makers, Opera Software will deliver its revolutionary \smartphone browser to the\Microsoft Windows Mobile operating system.	CONTRADICTION
1444	This example is Sports	Russian steel giant OAO Severstal on Tuesday made a formal takeover offer for Canadian #39;s insolvent Stelco Inc. which is in the midst of bankruptcy protection.	CONTRADICTION
1445	This example is World	Products give business people and programmers a shared language that helps them implement changes quickly.	CONTRADICTION
1446	This example is Business	Less than a year after walking away with the three top prizes, England have failed to receive a single nomination in any of the major categories for the annual International Rugby Board awards.	CONTRADICTION
1447	This example is World	Nintendo has played down the threat from Sony, saying that Nintendo #39;s strength lies in software and the ability to make games that are easy and fun.	CONTRADICTION
1448	This example is Sci/Tech	One thing to remember about the playoffs is that it isn #39;t always the best team that wins, but the team that plays the best in October.	CONTRADICTION
1449	This example is Sci/Tech	WASHINGTON -- In an exercise that #39;s become as much a Thanksgiving tradition as turkey and football, the federal government and private interest groups yesterday released lists of dangerous toys and graphic video games they say should be avoided by young 	CONTRADICTION
1450	This example is World	Since September 8th and 9th, the twin Mars rovers have been taking a well-deserved break, while the Sun-Earth line clears again for communication directly to Mars. While this conjunction may temporarily halt their wheels in the sand, other science tasks have kicked off under autonomous control.	CONTRADICTION
1451	This example is Business	Attendees at Gartner's annual data center conference said their packaged applications have to be tested on servers equipped with virtualization software before they can adopt the technology. But some vendors may not have the wherewithal to do the testing.	CONTRADICTION
1452	This example is Business	Olympics: Despite doubts and fears that the facilities would not be ready in time and drugs scandals before the Games had even started, we have witnessed a memorable Olympics for all the right reasons.	CONTRADICTION
1453	This example is Business	Reuters - A strong earthquake of magnitude 6.6\hit Manila in the Philippines overnight, the U.S. Geological\Survey's earthquake center in Golden, Colorado reported on\Friday.	CONTRADICTION
1454	This example is Sci/Tech	Google Responds to Google News China Controversy\\Recently Google, in the own words, explained their position on operating in China and their censorship of certain news stories on the Chinese version of Google News. Google News has also been looked into in the United States because of political bias reports. Some ...	CONTRADICTION
1455	This example is Business	A screensaver that uses idle computing power to identify the sites of spammers and forward data traffic to them has been too successful, according to reports, generating so much traffic that the sites are being forced off-line.	CONTRADICTION
1456	This example is Business	New research suggests that developing the ability to run - long thought to be a byproduct of walking for early man - was actually an instrumental step in the evolution of people 	CONTRADICTION
1457	This example is Sports	A new study finds that technologies already exist to solve the problem of global warming. It says strategies employing these technologies over the next fifty years could put the brakes on rising levels of 	CONTRADICTION
